time_s,eeg_uv,theta_filtered,gamma_filtered,theta_phase_rad,gamma_phase_rad
1.708683,0.999956,0.564485,-0.611155,-0.409043,-2.541855
1.712685,1.936264,0.592450,0.257871,-0.278342,-1.181760
1.716687,2.135039,0.610153,0.386207,-0.147324,-0.184459
1.720688,2.190443,0.617212,0.478246,-0.016281,0.023943
1.724690,2.108847,0.613463,0.362703,0.114997,1.148293
1.728691,0.500789,0.598962,-0.936975,0.246211,2.535384
1.732693,0.742970,0.573983,-0.807933,0.377567,-2.329284
1.736695,1.867484,0.539008,0.640046,0.508780,-0.902172
1.740696,1.851050,0.494715,0.622597,0.640035,0.592649
1.744698,0.809356,0.441953,-0.264093,0.771077,2.423962
1.748699,1.149023,0.381726,0.307364,0.902058,-0.512438
1.752701,0.874892,0.315160,0.106895,1.032770,1.443635
1.756703,-0.492855,0.243477,-1.157786,1.163321,3.094975
1.760704,0.299370,0.167965,-0.054981,1.293565,-1.619106
1.764706,1.544642,0.089947,0.784777,1.423560,-0.204775
1.768707,0.332697,0.010760,0.371193,1.553230,0.603401
1.772709,0.997014,-0.068281,0.235266,1.682578,1.183865
1.776711,-0.825567,-0.145896,-0.631073,1.811603,2.442775
1.780712,-0.044022,-0.220864,-0.595217,1.940256,-2.504489
1.784714,0.073540,-0.292040,0.058885,2.068612,-1.453070
1.788715,0.615684,-0.358368,0.324872,2.196572,-0.786475
1.792717,0.697316,-0.418886,0.501595,2.324283,0.229943
1.796719,0.159238,-0.472739,0.122221,2.451608,1.253690
1.800720,0.032517,-0.519176,-0.019584,2.578753,1.622825
1.804722,-0.620291,-0.557554,-0.573460,2.705551,2.589170
1.808723,-0.535794,-0.587341,-0.557496,2.832254,-2.309198
1.812725,0.583161,-0.608114,0.427064,2.958681,-0.898365
1.816727,0.824472,-0.619556,0.388150,3.085114,0.126846
1.820728,0.724319,-0.621458,0.380156,-3.071817,0.630010
1.824730,0.586958,-0.613717,-0.306593,-2.945445,1.996134
1.828731,-0.445349,-0.596338,-0.709555,-2.819133,-2.579616
1.832733,1.487533,-0.569438,0.569606,-2.692594,-0.690561
1.836735,0.109061,-0.533249,0.070504,-2.565984,1.444289
1.840736,0.162302,-0.488125,-0.380659,-2.439047,-2.428679
1.844738,0.428372,-0.434546,0.595186,-2.311911,-0.229738
1.848739,0.158731,-0.373126,-0.041099,-2.184365,1.631606
1.852741,-0.831406,-0.304618,-0.600841,-2.056502,-2.996517
1.856743,0.283630,-0.229913,0.030082,-1.928168,-1.504118
1.860744,0.240243,-0.150042,0.291618,-1.799419,-0.116113
1.864746,0.612780,-0.066170,0.015278,-1.670164,1.468255
1.868747,0.292658,0.020413,-0.011854,-1.540414,-1.680195
1.872749,1.160629,0.108305,0.289367,-1.410146,0.407828
1.876751,0.425743,0.196015,-0.239700,-1.279326,2.050623
1.880752,0.361528,0.281983,-0.575785,-1.147994,-2.685484
1.884754,1.091706,0.364609,0.204687,-1.016074,-1.251318
1.888756,1.509912,0.442285,0.575984,-0.883666,-0.005198
1.892757,1.283397,0.513431,0.285916,-0.750657,0.963902
1.896759,1.086249,0.576533,-0.081587,-0.617195,1.721695
1.900760,0.615904,0.630177,-0.640527,-0.483140,2.565340
1.904762,0.732689,0.673093,-0.990811,-0.348679,-2.650031
1.908764,1.809519,0.704186,0.219906,-0.213654,-1.421669
1.912765,3.675126,0.722577,1.643539,-0.078278,-0.117163
1.916767,2.078665,0.727626,0.554105,0.057611,1.201601
1.920768,0.860514,0.718964,-0.891594,0.193791,2.473121
1.924770,0.709616,0.696506,-0.553342,0.330417,-2.750956
1.928772,1.242141,0.660463,-0.308477,0.467273,-2.743888
1.932773,1.006888,0.611345,-0.421906,0.604494,-2.229519
1.936775,2.222547,0.549955,0.464970,0.741883,-1.091055
1.940776,2.808067,0.477376,1.100995,0.879546,0.174420
1.944778,1.740587,0.394956,0.088926,1.017315,1.478701
1.948780,0.938960,0.304273,-0.544217,1.155254,2.702919
1.952781,0.663326,0.207102,-0.276358,1.293234,-3.025342
1.956783,0.716371,0.105377,-0.349968,1.431276,-2.634636
1.960784,0.305571,0.001138,0.053486,1.569298,-1.452425
1.964786,1.152887,-0.103512,0.252402,1.707273,-0.522817
1.968788,0.454723,-0.206460,0.427049,1.845174,-0.283397
1.972789,1.268253,-0.305630,0.506043,1.982925,0.995425
1.976791,-0.992331,-0.399037,-1.116262,2.120549,2.541704
1.980792,-0.508220,-0.484827,-0.877885,2.257932,-2.166965
1.984794,1.394320,-0.561320,1.201558,2.395142,-0.654174
1.988796,0.851517,-0.627047,0.969973,2.532032,0.711605
1.992797,-0.212089,-0.680777,-0.317866,2.668709,1.871707
1.996799,-1.261582,-0.721544,-1.006386,2.805002,2.972602
2.000800,-0.332857,-0.748658,-0.478372,2.941049,-2.092467
2.004802,0.609375,-0.761719,0.495504,3.076667,-0.832016
2.008804,0.808168,-0.760613,0.416891,-3.071173,0.226074
2.012805,0.679889,-0.745510,0.208862,-2.936281,0.788561
2.016807,0.409402,-0.716850,-0.038208,-2.801679,1.699432
2.020808,0.264973,-0.675327,-0.147377,-2.667534,2.913495
2.024810,0.237873,-0.621864,-0.007870,-2.533689,1.626334
2.028812,-0.135003,-0.557595,-0.431727,-2.400288,2.980488
2.032813,0.041320,-0.483829,-0.145780,-2.267193,-1.803619
2.036815,1.179279,-0.402026,0.652380,-2.134514,-0.288223
2.040816,0.640640,-0.313759,0.226026,-2.002140,1.191443
2.044818,0.554015,-0.220687,-0.410358,-1.870141,2.556973
2.048820,0.311333,-0.124517,-0.332448,-1.738442,-2.523807
2.052821,1.325722,-0.026978,0.086295,-1.607067,-1.337635
2.056823,0.833394,0.070217,0.296110,-1.475980,-0.038529
2.060824,1.159794,0.165393,0.040651,-1.345157,1.194943
2.064826,0.297759,0.256941,0.148018,-1.214607,-0.004810
2.068828,0.874582,0.343346,0.096184,-1.084260,1.262946
2.072829,-0.110164,0.423203,-0.207010,-0.954167,2.341699
2.076831,0.373220,0.495240,-0.311351,-0.824218,2.630488
2.080832,0.025640,0.558332,-0.704532,-0.694505,-2.683526
2.084834,1.141739,0.611521,0.273994,-0.564888,-1.333224
2.088836,2.607591,0.654024,1.239438,-0.435495,0.044110
2.092837,1.229141,0.685246,0.301147,-0.306164,1.272735
2.096839,0.803513,0.704789,-0.494807,-0.177048,2.179741
2.100840,-0.146695,0.712454,-1.027303,-0.047975,-3.131879
2.104842,0.530710,0.708240,-0.305840,0.080889,-1.838100
2.108844,1.887500,0.692345,0.923053,0.209717,-0.430714
2.112845,0.982389,0.665157,0.428585,0.338338,0.874501
2.116847,0.963960,0.627248,-0.045430,0.466914,1.678854
2.120848,0.068152,0.579361,-0.428911,0.595282,2.517947
2.124850,0.393999,0.522396,-0.454916,0.723583,-2.397758
2.128852,0.806084,0.457392,0.327066,0.851670,-0.894648
2.132853,0.861431,0.385507,0.252754,0.979654,0.493293
2.136855,0.467356,0.307998,0.109130,1.107417,0.625637
2.140856,0.427106,0.226198,0.072326,1.235030,1.351315
2.144858,-0.322622,0.141488,-0.434458,1.362410,2.692164
2.148860,-0.356258,0.055276,-0.357798,1.489586,-2.290900
2.152861,0.036668,-0.031029,0.261541,1.616517,-1.098707
2.156863,0.111920,-0.116045,0.614576,1.743189,0.072484
2.160864,-0.418485,-0.198439,0.186395,1.869603,1.258141
2.164866,-1.278040,-0.276946,-0.343505,1.995705,2.298326
2.168868,-1.361221,-0.350394,-0.524805,2.121543,3.051964
2.172869,-1.469099,-0.417718,-0.458737,2.247024,-2.230950
2.176871,-0.279505,-0.477976,0.585288,2.372241,-0.884241
2.180872,-0.295818,-0.530355,0.690092,2.497073,0.648815
2.184874,-1.414230,-0.574184,-0.435063,2.621652,2.405554
2.188876,-1.222827,-0.608935,0.025068,2.745836,-1.501797
2.192877,-0.859905,-0.634223,0.349899,2.869791,0.787848
2.196879,-1.881391,-0.649806,-0.424091,2.993363,2.360023
2.200880,-1.761405,-0.655584,-0.558163,3.116740,-2.757586
2.204882,-1.256522,-0.651588,-0.119159,-3.043415,-1.740460
2.208884,-0.211771,-0.637977,0.741107,-2.920528,-0.528207
2.212885,0.002483,-0.615027,0.592657,-2.797924,0.813290
2.216887,-1.108304,-0.583123,-0.357732,-2.675397,2.117538
2.220888,-0.840073,-0.542750,-0.484788,-2.553061,-3.085478
2.224890,-0.803023,-0.494484,-0.225846,-2.430721,-2.146731
2.228892,-0.292481,-0.438988,0.176825,-2.308461,-1.032382
2.232893,-0.166222,-0.377006,0.177803,-2.186105,-0.408812
2.236895,-0.214625,-0.309352,0.434441,-2.063705,-0.074206
2.240896,-0.012723,-0.236916,0.204149,-1.941115,1.327762
2.244898,-1.723181,-0.160651,-1.093064,-1.818350,2.904165
2.248900,-0.538193,-0.081575,-0.240143,-1.695304,-1.785520
2.252901,0.381888,-0.000764,0.808644,-1.571957,-0.267827
2.256903,-0.184925,0.080655,0.281681,-1.448249,0.840451
2.260904,-0.086325,0.161510,0.191362,-1.324127,1.134770
2.264906,-0.985542,0.240596,-0.528452,-1.199579,2.359331
2.268908,-0.748340,0.316688,-0.593263,-1.074521,-2.392424
2.272909,0.360410,0.388556,0.464450,-0.948992,-0.729651
2.276911,0.200028,0.454987,0.085279,-0.822880,1.317164
2.280912,0.080902,0.514804,-0.232988,-0.696273,-2.255411
2.284914,1.029596,0.566889,0.599418,-0.569040,-0.350094
2.288916,0.706232,0.610216,0.256735,-0.441305,1.252291
2.292917,-0.060597,0.643868,-0.768192,-0.312925,2.791906
2.296919,0.211979,0.667070,-0.249952,-0.184054,-1.992617
2.300920,1.197889,0.679208,0.203382,-0.054546,-0.749041
2.304922,0.798344,0.679855,0.157291,0.075431,-0.799158
2.308924,1.506284,0.668791,0.377479,0.206015,0.460542
2.312925,0.660076,0.646014,-0.240500,0.337031,2.193146
2.316927,0.943230,0.611752,-0.051787,0.468604,-1.794985
2.320928,1.072010,0.566468,0.081493,0.600564,1.324280
2.324930,0.225548,0.510857,-0.590803,0.733014,-2.865329
2.328932,1.183658,0.445835,0.394655,0.865801,-1.000052
2.332933,1.114431,0.372528,0.405680,0.998999,0.844295
2.336935,0.099845,0.292249,-0.296265,1.132481,2.799603
2.340936,0.605390,0.206470,0.105693,1.266284,0.029821
2.344938,-0.158559,0.116793,-0.261686,1.400318,2.701546
2.348940,0.173078,0.024913,0.019170,1.534581,-1.510171
2.352941,0.146463,-0.067419,0.125062,1.669022,0.961755
2.356943,-0.349848,-0.158437,-0.206905,1.803600,-2.364969
2.360944,0.375181,-0.246399,0.487220,1.938307,-0.086372
2.364946,-0.561700,-0.329627,-0.252114,2.073063,1.976715
2.368948,-0.975446,-0.406542,-0.482747,2.207901,-2.304221
2.372949,0.247098,-0.475702,0.673832,2.342710,-0.383017
2.376951,-0.815890,-0.535829,0.084253,2.477559,1.433001
2.380952,-0.853281,-0.585839,-0.378858,2.612310,-3.132971
2.384954,-0.993812,-0.624858,0.013917,2.747065,-1.436043
2.388956,-0.433958,-0.652238,-0.094648,2.881670,2.729708
2.392957,-1.050634,-0.667569,-0.176222,3.016251,-2.483307
2.396959,-0.133217,-0.670679,0.028309,-3.132538,-1.505928
2.400960,-0.079001,-0.661629,0.738121,-2.998184,-0.193369
2.404962,0.098922,-0.640710,0.257207,-2.864027,1.302214
2.408964,-1.675623,-0.608429,-0.885273,-2.729921,2.912339
2.412965,-0.089268,-0.565491,0.027923,-2.596005,-1.519599
2.416967,-0.533950,-0.512782,0.012402,-2.462140,1.536601
2.420968,-0.477643,-0.451348,-0.647122,-2.328440,-2.492447
2.424970,0.342194,-0.382370,0.722539,-2.194781,-0.800163
2.428972,0.931050,-0.307140,0.601741,-2.061242,0.742897
2.432973,-0.678775,-0.227037,-0.057685,-1.927723,1.775500
2.436975,0.243851,-0.143500,0.095025,-1.794265,1.382567
2.440976,-1.511582,-0.058005,-0.800585,-1.660798,2.694760
2.444978,-0.448308,0.027956,-0.518402,-1.527320,-2.239110
2.448980,-0.049345,0.112901,0.114303,-1.393800,-1.349732
2.452981,0.652292,0.195376,0.405325,-1.260195,-0.950896
2.456983,1.449545,0.273979,1.069905,-1.126514,0.231393
2.460984,0.220907,0.347379,-0.063805,-0.992670,1.624661
2.464986,-0.600222,0.414336,-0.900797,-0.858709,2.967475
2.468988,-0.289099,0.473715,-0.399802,-0.724510,-2.381014
2.472989,-0.219731,0.524503,-0.165828,-0.590151,-1.833489
2.476991,0.711934,0.565820,0.746449,-0.455484,-0.657916
2.480992,0.581755,0.596938,0.780887,-0.320618,0.756941
2.484994,-0.621049,0.617289,-0.582591,-0.185386,2.216161
2.488996,-0.595939,0.626478,-0.582160,-0.049919,-2.626614
2.492997,0.225630,0.624289,0.065430,0.085952,-1.315254
2.496999,0.222623,0.610700,-0.150371,0.222085,-2.480613
2.501000,0.562402,0.585881,0.151328,0.358639,-1.288600
2.505002,1.329483,0.550205,0.765680,0.495470,0.023820
2.509004,0.668071,0.504241,0.247694,0.632713,1.278837
2.513005,-0.345730,0.448757,-0.704192,0.770233,2.462802
2.517007,-0.614388,0.384708,-0.848916,0.908134,-2.640850
2.521008,0.184248,0.313222,0.181403,1.046303,-1.394112
2.525010,1.040698,0.235586,1.039165,1.184805,-0.077001
2.529012,-0.026848,0.153226,0.272878,1.323553,1.286974
2.533013,-1.095351,0.067676,-0.750236,1.462572,2.690525
2.537015,-0.819921,-0.019443,-0.337224,1.601810,-2.139681
2.541016,-0.489435,-0.106462,0.291889,1.741246,-0.634912
2.545018,-0.436151,-0.191690,0.059002,1.880867,0.797751
2.549020,-1.008905,-0.273457,0.130201,2.020611,-0.383413
2.553021,-0.405028,-0.350142,0.073697,2.160504,1.242549
2.557023,-1.431260,-0.420213,-0.143354,2.300443,2.980044
2.561024,-0.628730,-0.482260,0.032559,2.440490,1.176881
2.565026,-1.582909,-0.535022,-0.347151,2.580512,3.031222
2.569028,-1.118144,-0.577423,0.002488,2.720597,-1.565888
2.573029,-0.800216,-0.608593,0.428396,2.860590,0.076068
2.577031,-1.709485,-0.627886,0.005933,3.000601,1.503766
2.581032,-0.974469,-0.634901,0.409796,3.140463,0.272467
2.585034,-2.290301,-0.629489,-0.228550,-3.002893,1.822789
2.589036,-2.558977,-0.611753,-1.185109,-2.863260,-2.920160
2.593037,-1.737570,-0.582053,0.198976,-2.723709,-1.410687
2.597039,0.040419,-0.540992,1.058145,-2.584391,0.072367
2.601040,-1.649476,-0.489402,-0.001047,-2.445202,1.572195
2.605042,-1.012608,-0.428322,-0.393011,-2.306268,-3.015382
2.609044,-1.245103,-0.358976,0.218973,-2.167501,-0.282414
2.613045,-0.585556,-0.282744,-0.178769,-2.028996,1.972558
2.617047,-1.730170,-0.201127,-0.542518,-1.890692,-2.675019
2.621048,-0.239339,-0.115720,0.175757,-1.752644,-1.246188
2.625050,-0.359570,-0.028175,0.385537,-1.614820,-0.250680
2.629052,-0.248450,0.059833,0.445116,-1.477236,0.449998
2.633053,-0.478751,0.146638,-0.080261,-1.339892,1.685927
2.637055,-1.735286,0.230614,-0.695921,-1.202760,3.123700
2.641056,-0.421072,0.310206,-0.107544,-1.065876,-1.827936
2.645058,-1.241101,0.383954,-0.071851,-0.929173,-1.862052
2.649060,-0.114579,0.450520,0.383451,-0.792719,-0.971828
2.653061,-0.274598,0.508708,0.873705,-0.656418,0.485174
2.657063,-1.165060,0.557483,-0.399858,-0.520362,1.989754
2.661064,-1.634384,0.595988,-0.640755,-0.384433,-2.842246
2.665066,-0.779851,0.623555,-0.070075,-0.248745,-1.884108
2.669068,-0.777820,0.639715,-0.201566,-0.113167,-2.168453
2.673069,0.064576,0.644203,0.408019,0.022175,-0.832127
2.677071,0.180806,0.636967,0.435762,0.157412,0.749065
2.681072,-0.584843,0.618161,-0.343282,0.292413,2.622298
2.685074,-0.387174,0.588147,0.130838,0.427302,-1.141136
2.689076,-0.331807,0.547484,0.259601,0.561954,0.955300
2.693077,-1.455819,0.496919,-0.391064,0.696479,2.577475
2.697079,-1.103798,0.437371,-0.210556,0.830765,-2.383947
2.701080,-1.348618,0.369912,-0.106005,0.964902,-2.253038
2.705082,-0.836322,0.295751,0.034823,1.098803,-1.480823
2.709084,-0.538335,0.216209,0.542005,1.232527,-0.023993
2.713085,-0.946995,0.132699,-0.040390,1.366017,1.643753
2.717087,-1.555044,0.046697,-0.463725,1.499299,-2.760318
2.721088,-0.955060,-0.040279,0.334800,1.632347,-0.806502
2.725090,-1.101114,-0.126701,0.270490,1.765151,0.928088
2.729092,-1.816302,-0.211054,-0.186669,1.897718,2.205420
2.733093,-1.848748,-0.291864,-0.287454,2.030005,2.660212
2.737095,-1.965771,-0.367726,-0.494436,2.162050,-2.546095
2.741096,-1.228998,-0.437325,0.350734,2.293780,-1.082394
2.745098,-0.596609,-0.499464,0.546612,2.425261,0.508791
2.749100,-1.975932,-0.553080,-0.204166,2.556392,2.349503
2.753101,-1.103257,-0.597266,0.182251,2.687262,-0.467722
2.757103,-2.174004,-0.631286,0.024097,2.817750,1.514289
2.761104,-2.225751,-0.654588,-0.420129,2.947956,3.052955
2.765106,-2.568014,-0.666813,-0.136829,3.077749,-2.179200
2.769108,-2.240973,-0.667801,-0.112983,-3.075953,-1.930070
2.773109,-1.732954,-0.657596,0.488999,-2.946913,-0.632358
2.777111,-1.658990,-0.636437,0.449253,-2.818213,0.962037
2.781112,-2.494717,-0.604752,-0.697779,-2.689981,2.632019
2.785114,-2.262250,-0.563147,-0.262765,-2.562121,-1.992293
2.789116,-1.225653,-0.512390,0.289564,-2.434746,-0.548365
2.793117,-1.701941,-0.453392,0.207359,-2.307772,-0.572190
2.797119,-0.942493,-0.387187,0.545941,-2.181291,0.576424
2.801120,-2.228709,-0.314905,-0.547112,-2.055234,2.181747
2.805122,-2.181523,-0.237751,-0.725964,-1.929667,-2.387101
2.809124,-0.528383,-0.156982,0.691178,-1.804540,-0.506124
2.813125,-1.349206,-0.073880,-0.124114,-1.679887,1.783169
2.817127,-1.173856,0.010270,-0.404616,-1.555682,-2.158514
2.821128,-0.136590,0.094204,0.893905,-1.431919,-0.294392
2.825130,-0.332082,0.176691,0.240887,-1.308594,1.308128
2.829132,-1.637550,0.256559,-0.639471,-1.185666,2.674830
2.833133,-0.939600,0.332700,-0.462664,-1.063147,-2.653672
2.837135,-1.032024,0.404085,-0.129223,-0.940961,-1.793827
2.841136,0.230057,0.469770,0.545289,-0.819136,-0.584498
2.845138,-0.318330,0.528901,0.401633,-0.697565,0.682881
2.849140,-0.057623,0.580716,0.073390,-0.576288,1.316568
2.853141,-0.699857,0.624546,-0.076342,-0.455171,1.709186
2.857143,-0.843347,0.659817,-0.920332,-0.334259,2.981440
2.861144,-1.048536,0.686045,-0.357315,-0.213398,-1.908911
2.865146,0.853492,0.702835,0.759397,-0.092637,-0.614866
2.869148,-0.357239,0.709881,0.661864,0.028189,0.332957
2.873149,-0.036771,0.706965,0.365587,0.149036,1.081954
2.877151,-1.979488,0.693960,-0.573249,0.270069,2.201228
2.881152,-1.889858,0.670829,-0.882666,0.391250,-2.776306
2.885154,-1.238005,0.637633,0.074274,0.512740,-1.459015
2.889156,-0.808209,0.594537,0.252650,0.634506,-0.334254
2.893157,-0.762188,0.541817,0.063789,0.756691,-1.224443
2.897159,-0.262300,0.479879,0.503622,0.879271,-0.244875
2.901160,-0.286282,0.409259,0.362409,1.002359,1.080256
2.905162,-1.377924,0.330647,-0.703308,1.125939,2.519962
2.909164,-1.405008,0.244885,-0.475847,1.250092,-2.242607
2.913165,-0.440765,0.152980,0.395580,1.374811,-0.665476
2.917167,-1.118218,0.056100,0.106023,1.500140,0.961334
2.921168,-1.016627,-0.044423,0.046708,1.626085,-0.850384
2.925170,-1.154070,-0.147105,0.149885,1.752654,0.656425
2.929172,-1.224206,-0.250324,-0.023740,1.879864,1.677105
2.933173,-1.599788,-0.352339,-0.307124,2.007692,2.632441
2.937175,-1.504602,-0.451322,-0.346849,2.136163,-2.302473
2.941176,-1.055692,-0.545387,0.391687,2.265229,-0.778149
2.945178,-0.906697,-0.632631,0.255812,2.394923,0.804720
2.949180,-1.924805,-0.711178,-0.032622,2.525173,2.448841
2.953181,-1.345977,-0.779228,0.179028,2.656021,0.815130
2.957183,-2.571024,-0.835103,-0.256635,2.787376,2.312425
2.961184,-2.379801,-0.877302,-0.287159,2.919284,-2.821372
2.965186,-2.549026,-0.904546,-0.237756,3.051644,-2.270539
2.969188,-2.111833,-0.915827,0.342289,-3.098682,-1.045546
2.973189,-1.188743,-0.910445,0.812061,-2.965430,0.523489
2.977191,-3.052086,-0.888041,-0.584978,-2.831737,2.179957
2.981192,-2.500406,-0.848620,-0.711042,-2.697706,-2.443520
2.985194,-1.843570,-0.792571,0.466662,-2.563299,-0.836938
2.989196,-1.480743,-0.720663,0.312396,-2.428607,0.667971
2.993197,-2.224648,-0.634042,-0.040018,-2.293603,1.999540
2.997199,-1.536400,-0.534214,0.186181,-2.158365,0.337403
3.001200,-2.017423,-0.423014,-0.048920,-2.022877,1.670928
3.005202,-1.942566,-0.302567,-0.711193,-1.887203,3.076963
3.009204,-1.562926,-0.175238,-0.159290,-1.751342,-1.788985
3.013205,-0.068846,-0.043581,0.423726,-1.615338,-0.554927
3.017207,-0.257356,0.089728,0.371277,-1.479208,-0.327855
3.021208,0.728155,0.221956,0.750607,-1.342974,0.596360
3.025210,-0.644705,0.350379,-0.663593,-1.206670,2.071267
3.029212,-1.204660,0.472354,-1.338855,-1.070294,-2.622136
3.033213,1.139248,0.585374,0.729030,-0.933896,-0.982551
3.037215,0.822858,0.687136,0.587689,-0.797454,0.717028
3.041216,0.343331,0.775592,-0.164302,-0.661030,3.024580
3.045218,0.707783,0.848991,0.418350,-0.524586,0.413494
3.049220,0.037675,0.905920,-0.375715,-0.388192,2.124886
3.053221,-0.210713,0.945333,-0.542918,-0.251796,-2.618519
3.057223,0.323575,0.966563,0.014724,-0.115471,-1.525842
3.061224,0.541020,0.969334,0.116099,0.020841,-1.268810
3.065226,0.716197,0.953758,0.632227,0.157067,0.063017
3.069228,0.188986,0.920329,-0.135677,0.293270,1.798912
3.073229,-0.476817,0.869896,-0.194633,0.429380,-2.105008
3.077231,0.391869,0.803645,0.485320,0.565459,0.674640
3.081232,-1.243735,0.723064,-0.902125,0.701447,2.632113
3.085234,-0.908844,0.629901,-0.388454,0.837399,-1.903769
3.089236,1.038234,0.526128,0.999227,0.973268,-0.229547
3.093237,-0.528950,0.413894,0.136799,1.109098,1.368967
3.097239,-0.083023,0.295480,-0.346249,1.244858,2.826620
3.101240,-0.604287,0.173248,-0.088634,1.380576,-2.058386
3.105242,-0.004759,0.049599,0.111685,1.516237,0.123641
3.109244,-0.424055,-0.073078,-0.187385,1.651850,2.788992
3.113245,-0.782073,-0.192453,0.028349,1.787418,-1.484062
3.117247,0.193230,-0.306298,0.306187,1.922930,0.384675
3.121248,-1.294179,-0.412527,-0.087688,2.058406,2.329708
3.125250,-0.062183,-0.509240,0.223409,2.193815,0.593642
3.129252,-1.550021,-0.594753,-0.508248,2.329190,2.379272
3.133253,-1.213339,-0.667633,-0.582606,2.464480,-2.208857
3.137255,0.051522,-0.726720,0.812001,2.599732,-0.564580
3.141257,-0.702180,-0.771149,0.361965,2.734876,1.009807
3.145258,-1.232452,-0.800365,-0.238084,2.869968,2.421845
3.149260,-1.626492,-0.814129,-0.078399,3.004923,-2.978594
3.153261,-1.600940,-0.812523,0.019345,3.139796,1.265218
3.157263,-2.128189,-0.795941,-0.248340,-3.008695,2.442286
3.161265,-2.377245,-0.765081,-0.417796,-2.874125,-2.291855
3.165266,-1.237265,-0.720924,0.678038,-2.739785,-0.628695
3.169268,-1.396827,-0.664703,0.394941,-2.605629,1.095986
3.173269,-2.434268,-0.597877,-0.686053,-2.471763,2.845346
3.177271,-1.555079,-0.522084,-0.072079,-2.338156,-1.735577
3.181273,-1.446396,-0.439104,0.074343,-2.204906,-0.734832
3.185274,-1.124855,-0.350808,0.170691,-2.072003,-1.041733
3.189276,-0.660465,-0.259109,0.562002,-1.939533,0.450335
3.193277,-1.265164,-0.165916,-0.253901,-1.807506,1.940541
3.197279,-1.200043,-0.073082,-0.535309,-1.675992,-2.987971
3.201281,-0.558381,0.017637,-0.158811,-1.545025,-2.182616
3.205282,-0.118931,0.104621,-0.187853,-1.414654,-2.104983
3.209284,0.342599,0.186425,0.271266,-1.284934,-1.135201
3.213285,1.210767,0.261801,0.830974,-1.155889,0.025940
3.217287,0.085716,0.329718,0.292990,-1.027591,1.236788
3.221289,-0.550752,0.389375,-0.605831,-0.900035,2.471521
3.225290,-1.224119,0.440198,-0.419672,-0.773304,-2.748273
3.229292,-0.642888,0.481834,-0.337129,-0.647361,-2.738266
3.233293,-1.023482,0.514139,-0.188934,-0.522295,-1.804607
3.237295,0.741240,0.537159,1.074238,-0.398038,-0.359135
3.241297,0.099936,0.551104,0.415741,-0.274680,1.211563
3.245298,-1.165261,0.556325,-0.888515,-0.152121,2.852591
3.249300,0.044008,0.553285,-0.049113,-0.030442,-1.671774
3.253301,-0.339162,0.542532,0.005167,0.090490,1.536279
3.257303,-0.321154,0.524667,-0.308142,0.210613,-2.186805
3.261305,0.205692,0.500325,0.745877,0.330090,-0.521950
3.265306,-0.066593,0.470147,0.494161,0.448888,1.056506
3.269308,-1.532653,0.434764,-0.814846,0.567197,2.629900
3.273309,-1.329532,0.394782,-0.288428,0.685022,-2.013723
3.277311,-0.268525,0.350776,0.337312,0.802569,-0.063282
3.281313,-1.254032,0.303283,-0.238511,0.919884,2.729612
3.285314,-0.276774,0.252806,0.009682,1.037176,-1.544650
3.289316,-0.407633,0.199824,0.312410,1.154524,-0.061490
3.293317,-0.046931,0.144800,0.142819,1.272124,0.636206
3.297319,-0.465014,0.088194,0.129435,1.390076,1.116742
3.301321,-0.656933,0.030482,-0.294117,1.508544,2.417875
3.305322,-0.740553,-0.027832,-0.216842,1.627642,-2.424877
3.309324,-0.483214,-0.086201,-0.021463,1.747486,-2.166682
3.313325,-0.415590,-0.144026,-0.185277,1.868194,-2.196725
3.317327,-0.031296,-0.200648,0.423971,1.989828,-0.635166
3.321329,0.339888,-0.255342,0.291306,2.112501,1.012680
3.325330,-0.992260,-0.307323,-0.385704,2.236219,2.751954
3.329332,-0.094007,-0.355754,-0.015547,2.361086,-1.637601
3.333333,-0.808146,-0.399759,0.066433,2.487052,0.554540
3.337335,-0.484526,-0.438444,0.016801,2.614211,-1.374153
3.341337,-0.678405,-0.470921,0.232244,2.742473,0.533160
3.345338,-1.019093,-0.496337,-0.222988,2.871918,2.078759
3.349340,-1.212580,-0.513907,-0.586103,3.002425,-2.829218
3.353341,-0.863956,-0.522943,0.003878,3.134066,-1.565615
3.357343,0.438543,-0.522889,0.836724,-3.016484,-0.341286
3.361345,-0.301336,-0.513350,0.618322,-2.882793,0.928841
3.365346,-1.232247,-0.494117,-0.739157,-2.748190,2.297095
3.369348,-1.717605,-0.465195,-0.826894,-2.612630,-2.503507
3.373349,-0.205437,-0.426815,0.476875,-2.476253,-0.869357
3.377351,-0.534499,-0.379445,0.118709,-2.339030,1.234134
3.381353,-0.921288,-0.323794,-0.217898,-2.201088,-2.138232
3.385354,0.168763,-0.260803,0.630958,-2.062421,-0.252030
3.389356,-0.243594,-0.191630,0.232969,-1.923135,1.221617
3.393357,-0.833228,-0.117630,-0.387557,-1.783246,2.290187
3.397359,-0.645883,-0.040317,-0.715294,-1.642838,3.132776
3.401361,-0.741293,0.038666,-0.398567,-1.501952,-1.984090
3.405362,1.600138,0.117595,0.892388,-1.360646,-0.656904
3.409364,0.790113,0.194713,0.829740,-1.218989,0.649387
3.413365,0.849430,0.268276,-0.205782,-1.077012,1.820203
3.417367,-0.145473,0.336610,-0.618577,-0.934809,2.795839
