time_s,eeg_uv,theta_filtered,gamma_filtered,theta_phase_rad,gamma_phase_rad
1.704682,1.299598,0.151218,0.843855,-1.472499,-1.159501
1.708683,2.805929,0.367416,2.206511,-1.329821,-0.076458
1.712685,2.120093,0.575638,1.234720,-1.187211,0.973389
1.716687,-0.000622,0.771563,-0.815591,-1.044565,1.955490
1.720688,-1.022853,0.951151,-2.216879,-0.902006,2.908985
1.724690,-0.501033,1.110735,-1.798891,-0.759351,-2.385319
1.728691,2.265453,1.247090,0.534402,-0.616796,-1.366895
1.732693,4.385033,1.357499,2.597983,-0.474100,-0.353114
1.736695,4.032170,1.439810,2.318700,-0.331516,0.660634
1.740696,1.125339,1.492469,-0.426360,-0.188762,1.707570
1.744698,-1.785097,1.514551,-3.011005,-0.046128,2.789625
1.748699,-0.970091,1.505763,-2.320083,0.096690,-2.417424
1.752701,1.759793,1.466444,0.514261,0.239388,-1.392119
1.756703,4.065882,1.397549,2.544130,0.382263,-0.408652
1.760704,3.488678,1.300620,2.272368,0.525022,0.592925
1.764706,1.010670,1.177751,-0.142722,0.667930,1.624691
1.768707,-1.538235,1.031537,-2.157001,0.810727,2.637188
1.772709,-1.526699,0.865018,-2.079825,0.953629,-2.679884
1.776711,0.081759,0.681609,-0.296246,1.096433,-1.699440
1.780712,2.217034,0.485033,1.804291,1.239286,-0.653673
1.784714,2.373016,0.279244,1.912518,1.382056,0.403480
1.788715,0.457025,0.068353,0.338441,1.524812,1.386635
1.792717,-1.193378,-0.143450,-1.239284,1.667503,2.333334
1.796719,-2.239752,-0.351979,-1.786759,1.810112,-2.903715
1.800720,-0.868472,-0.553130,-0.346146,1.952677,-1.770773
1.804722,0.480172,-0.742955,1.155090,2.095097,-0.667850
1.808723,0.365607,-0.917739,1.166749,2.237494,0.301241
1.812725,-0.318215,-1.074063,0.399373,2.379696,1.222976
1.816727,-1.749730,-1.208868,-0.761807,2.521898,2.262090
1.820728,-1.995692,-1.319513,-1.100671,2.663869,-2.927885
1.824730,-1.416197,-1.403824,-0.329690,2.805860,-1.907012
1.828731,-0.565141,-1.460133,0.523629,2.947604,-0.977846
1.832733,-0.198767,-1.487315,0.960021,3.089387,-0.046195
1.836735,-0.680758,-1.484808,0.625960,-3.052259,0.915975
1.840736,-1.702248,-1.452626,-0.380018,-2.910665,1.910088
1.844738,-2.674125,-1.391366,-1.261039,-2.769290,2.965961
1.848739,-2.151185,-1.302199,-0.822687,-2.627850,-2.217933
1.852741,-0.733114,-1.186852,0.560341,-2.486590,-1.144787
1.856743,0.128893,-1.047582,1.320403,-2.345259,-0.153649
1.860744,-0.216318,-0.887132,0.983485,-2.204053,0.804693
1.864746,-1.380002,-0.708679,-0.382110,-2.062775,1.818124
1.868747,-2.506807,-0.515782,-1.579406,-1.921558,2.860523
1.872749,-1.678715,-0.312304,-1.258424,-1.780271,-2.422118
1.876751,-0.069357,-0.102345,0.187961,-1.638978,-1.463899
1.880752,1.957547,0.109847,1.716255,-1.497625,-0.478767
1.884754,1.963077,0.319963,1.775687,-1.356197,0.547875
1.888756,0.501987,0.523720,0.018235,-1.214722,1.562302
1.892757,-1.424993,0.716955,-1.837536,-1.073107,2.531911
1.896759,-1.430523,0.895709,-2.308673,-0.931459,-2.769276
1.900760,0.647424,1.056312,-0.394499,-0.789618,-1.714814
1.904762,3.811577,1.195463,2.317504,-0.647758,-0.619598
1.908764,3.986112,1.310303,2.475476,-0.505670,0.440778
1.912765,1.945434,1.398474,0.398459,-0.363582,1.418316
1.916767,-0.495878,1.458177,-1.952015,-0.221246,2.372150
1.920768,-1.308166,1.488205,-2.820307,-0.078927,-2.887771
1.924770,0.940388,1.487969,-0.710465,0.063640,-1.813193
1.928772,3.891314,1.457510,2.035200,0.206174,-0.762835
1.932773,4.384016,1.397494,2.606019,0.348934,0.226911
1.936775,2.563528,1.309202,0.939669,0.491645,1.211715
1.940776,-0.511096,1.194500,-1.686579,0.634539,2.247757
1.944778,-1.701458,1.055791,-2.550217,0.777368,-2.976103
1.948780,-0.251729,0.895961,-0.875404,0.920321,-1.945652
1.952781,1.754506,0.718318,1.306082,1.063200,-0.947214
1.956783,2.502126,0.526511,2.129285,1.206134,0.066685
1.960784,0.961936,0.324461,0.889386,1.348988,1.105463
1.964786,-1.144163,0.116273,-0.919596,1.491819,2.119508
1.968788,-2.134834,-0.093849,-1.575235,1.634567,3.076360
1.972789,-1.746625,-0.301688,-0.950723,1.777215,-2.264990
1.976791,-0.487183,-0.503102,0.384465,1.919782,-1.298119
1.980792,0.369379,-0.694102,1.294218,2.062180,-0.327592
1.984794,0.082533,-0.870929,1.081339,2.204504,0.635223
1.988796,-1.172555,-1.030126,-0.082331,2.346603,1.630553
1.992797,-2.573315,-1.168599,-1.279534,2.488640,2.688623
1.996799,-2.474337,-1.283672,-1.130811,2.630412,-2.492090
2.000800,-1.188017,-1.373137,0.260934,2.772137,-1.377437
2.004802,-0.199131,-1.435289,1.207991,2.913579,-0.271206
2.008804,-0.617381,-1.468955,0.777560,3.054992,0.809628
2.012805,-1.665891,-1.473511,-0.273331,-3.087060,1.846015
2.016807,-2.172933,-1.448889,-0.871245,-2.945934,2.834653
2.020808,-1.983469,-1.395579,-0.689151,-2.805061,-2.508587
2.024810,-1.199503,-1.314614,-0.051213,-2.664174,-1.630779
2.028812,-0.391702,-1.207557,0.709581,-2.523492,-0.748626
2.032813,0.089939,-1.076466,1.139103,-2.382776,0.235975
2.036815,-0.554869,-0.923862,0.363887,-2.242200,1.301734
2.040816,-1.979135,-0.752679,-1.091563,-2.101567,2.378253
2.044818,-2.111470,-0.566218,-1.562146,-1.960998,-2.856721
2.048820,-0.894441,-0.368089,-0.439334,-1.820353,-1.821837
2.052821,1.200244,-0.162144,1.367816,-1.679687,-0.773776
2.056823,1.734847,0.047592,1.933704,-1.538930,0.273859
2.060824,0.404351,0.256991,0.564350,-1.398067,1.295771
2.064826,-1.580298,0.461906,-1.457137,-1.257099,2.304663
2.068828,-2.168985,0.658239,-2.234446,-1.115942,-2.955754
2.072829,-0.389720,0.842027,-0.817464,-0.974669,-1.934104
2.076831,2.063188,1.009518,1.318694,-0.833138,-0.954654
2.080832,3.341057,1.157246,2.352436,-0.691487,-0.015369
2.084834,2.479224,1.282113,1.486396,-0.549524,0.952012
2.088836,-0.076016,1.381449,-1.103110,-0.407440,1.979479
2.092837,-1.821037,1.453079,-2.850542,-0.265010,3.026836
2.096839,-0.448237,1.495373,-1.771331,-0.122460,-2.231373
2.100840,2.556417,1.507285,1.013385,0.020448,-1.218694
2.104842,4.722014,1.488387,2.953724,0.163472,-0.180412
2.108844,3.585979,1.438893,1.886698,0.306842,0.879392
2.112845,0.544353,1.359656,-0.944205,0.450316,1.915277
2.116847,-1.383606,1.252166,-2.591683,0.594101,2.904326
2.120848,-0.825513,1.118522,-1.933445,0.737977,-2.380825
2.124850,1.626939,0.961391,0.658699,0.882111,-1.320066
2.128852,3.445167,0.783957,2.376745,1.026322,-0.236815
2.132853,2.230209,0.589858,1.500603,1.170722,0.776446
2.136855,0.366960,0.383111,-0.214314,1.315181,1.683762
2.140856,-1.657540,0.168023,-1.678137,1.459749,2.617026
2.144858,-1.906165,-0.050900,-1.723242,1.604356,-2.625535
2.148860,-0.533405,-0.269055,0.024856,1.748984,-1.557466
2.152861,0.839219,-0.481848,1.435831,1.893633,-0.554373
2.156863,0.548004,-0.684788,1.504599,2.038220,0.409000
2.160864,-0.824881,-0.873595,0.199618,2.182809,1.451755
2.164866,-2.910912,-1.044289,-1.372914,2.327258,2.578789
2.168868,-2.750438,-1.193283,-1.189281,2.471691,-2.583819
2.172869,-1.946089,-1.317461,-0.013886,2.615920,-1.583156
2.176871,-1.089312,-1.414244,0.726323,2.760114,-0.745085
2.180872,-0.909842,-1.481647,1.051907,2.904056,0.124498
2.184874,-1.368131,-1.518319,0.494109,3.047950,1.139354
2.188876,-2.581252,-1.523563,-0.744379,-3.091621,2.214443
2.192877,-2.965835,-1.497351,-1.238599,-2.948067,-3.011844
2.196879,-2.020612,-1.440319,-0.512096,-2.804799,-1.984942
2.200880,-0.575174,-1.353743,0.779413,-2.661601,-0.945380
2.204882,0.219303,-1.239508,1.356753,-2.518675,0.125687
2.208884,-0.486975,-1.100061,0.507873,-2.375824,1.179719
2.212885,-1.560866,-0.938353,-0.707677,-2.233209,2.151732
2.216887,-1.941230,-0.757770,-1.361357,-2.090670,3.081046
2.220888,-1.290181,-0.562063,-0.904006,-1.948318,-2.205530
2.224890,0.566752,-0.355265,0.651855,-1.806041,-1.157502
2.228892,1.632970,-0.141609,1.609489,-1.663889,-0.149340
2.232893,1.272504,0.074562,1.193275,-1.521806,0.779401
2.236895,-0.123857,0.288880,-0.266495,-1.379779,1.711936
2.240896,-1.757693,0.497038,-2.009652,-1.237812,2.721395
2.244898,-1.460850,0.694871,-1.978755,-1.095828,-2.500671
2.248900,1.253784,0.878437,0.385469,-0.953892,-1.425158
2.252901,3.562513,1.044086,2.597703,-0.811873,-0.348034
2.256903,3.272444,1.188535,2.091062,-0.669889,0.720541
2.260904,0.337970,1.308924,-0.527120,-0.527763,1.763955
2.264906,-1.517387,1.402871,-2.555894,-0.385657,2.785701
2.268908,-1.286954,1.468513,-2.138719,-0.243361,-2.470454
2.272909,1.515749,1.504537,0.363374,-0.101066,-1.434962
2.276911,3.515217,1.510209,2.341006,0.041453,-0.424298
2.280912,3.275495,1.485386,2.138317,0.183988,0.542209
2.284914,1.245375,1.430524,0.163237,0.326760,1.506872
2.288916,-1.389919,1.346669,-2.165134,0.469565,2.517775
2.292917,-1.527299,1.235443,-2.472216,0.612602,-2.721430
2.296919,0.564020,1.099011,-0.288955,0.755689,-1.679594
2.300920,3.235357,0.940051,2.060983,0.898988,-0.648326
2.304922,3.308822,0.761700,2.311135,1.042351,0.386920
2.308924,1.260381,0.567505,0.335556,1.185889,1.427935
2.312925,-1.180111,0.361353,-1.675006,1.329499,2.454620
2.316927,-1.659121,0.147402,-1.888406,1.473233,-2.833186
2.320928,-0.491291,-0.070008,-0.514309,1.617044,-1.850894
2.324930,1.050278,-0.286435,1.183488,1.760921,-0.841474
2.328932,1.473056,-0.497430,1.620964,1.904877,0.198464
2.332933,0.004975,-0.698626,0.496107,2.048840,1.227973
2.336935,-1.403270,-0.885831,-0.779802,2.192877,2.207488
2.340936,-2.397765,-1.055119,-1.239184,2.336865,-3.123664
2.344938,-1.903429,-1.202916,-0.649681,2.480919,-2.119322
2.348940,-1.040071,-1.326085,0.630224,2.624871,-1.035286
2.352941,-0.499083,-1.421992,1.135016,2.768877,0.074685
2.356943,-1.455821,-1.488574,0.429373,2.912740,1.119071
2.360944,-2.217641,-1.524381,-0.402715,3.056644,2.040416
2.364946,-2.809800,-1.528618,-0.921386,-3.082808,2.952738
2.368948,-2.462971,-1.501162,-0.693960,-2.939053,-2.304694
2.372949,-1.348766,-1.442568,0.355093,-2.795482,-1.229229
2.376951,-0.605446,-1.354061,0.984168,-2.651908,-0.226518
2.380952,-0.719210,-1.237506,0.809972,-2.508517,0.657398
2.384954,-1.370083,-1.095368,0.006347,-2.365143,1.565480
2.388956,-2.401855,-0.930654,-1.208017,-2.221938,2.585029
2.392957,-2.225929,-0.746853,-1.392357,-2.078771,-2.630034
2.396959,-0.516922,-0.547848,-0.009534,-1.935749,-1.576385
2.400960,1.394626,-0.337837,1.540703,-1.792786,-0.551341
2.404962,1.752540,-0.121230,1.732244,-1.649936,0.470543
2.408964,0.385795,0.097443,0.131101,-1.507164,1.507866
2.412965,-1.465116,0.313635,-1.825415,-1.364467,2.550661
2.416967,-1.299114,0.522880,-2.066945,-1.221865,-2.697236
2.420968,0.733497,0.720886,-0.230264,-1.079298,-1.667921
2.424970,3.351554,0.903626,1.965375,-0.936841,-0.639471
2.428972,3.641680,1.067419,2.318185,-0.794385,0.385306
2.432973,1.894339,1.209008,0.435380,-0.652049,1.398385
2.436975,-0.656284,1.325621,-1.908084,-0.509682,2.398309
2.440976,-1.152308,1.415017,-2.598656,-0.367442,-2.881511
2.444978,0.696894,1.475528,-0.782684,-0.225146,-1.855055
2.448980,3.624528,1.506080,1.936218,-0.082975,-0.812115
2.452981,4.253415,1.506208,2.670821,0.059264,0.214140
2.456983,2.338098,1.476059,0.970879,0.201382,1.194096
2.460984,-0.444630,1.416378,-1.461712,0.343570,2.150411
2.464986,-2.017478,1.328486,-2.810233,0.485647,-3.134738
2.468988,-0.676578,1.214243,-1.408019,0.627788,-2.078172
2.472989,2.314699,1.076006,1.517774,0.769835,-1.003234
2.476991,3.479377,0.916581,2.632280,0.911932,0.047790
2.480992,1.830350,0.739163,1.178976,1.053954,1.068204
2.484994,-0.649499,0.547279,-1.132055,1.196005,2.085478
2.488996,-2.133062,0.344718,-2.142761,1.338001,3.117128
2.492997,-1.023873,0.135458,-1.040043,1.479999,-2.136526
2.496999,0.413111,-0.076404,0.716327,1.621967,-1.141295
2.501000,1.449913,-0.286732,1.532405,1.763910,-0.194086
2.505002,0.769498,-0.491417,1.116896,1.905850,0.748317
2.509004,-0.638048,-0.686459,-0.297584,2.047738,1.761997
2.513005,-2.072654,-0.868031,-1.500387,2.189651,2.862918
2.517007,-1.713615,-1.032556,-0.937604,2.331490,-2.292799
2.521008,-0.368562,-1.176768,0.385263,2.473377,-1.240166
2.525010,-0.052627,-1.297781,0.984577,2.615177,-0.321891
2.529012,-0.036603,-1.393139,0.872584,2.757047,0.603307
2.533013,-1.333741,-1.460870,-0.088576,2.898825,1.650485
2.537015,-2.189329,-1.499526,-0.995975,3.040690,2.738641
2.541016,-2.218537,-1.508219,-0.810755,-3.100717,-2.515938
2.545018,-1.400181,-1.486646,0.005092,-2.958839,-1.565491
2.549020,-0.684276,-1.435102,0.806845,-2.817035,-0.622579
2.553021,-0.526780,-1.354488,1.000055,-2.675124,0.349229
2.557023,-1.321849,-1.246292,0.264218,-2.533266,1.340414
2.561024,-2.362302,-1.112576,-0.891210,-2.391299,2.351322
2.565026,-2.743364,-0.955939,-1.338408,-2.249357,-2.908853
2.569028,-1.481878,-0.779473,-0.462421,-2.107310,-1.887047
2.573029,0.140774,-0.586703,1.054253,-1.965256,-0.857680
2.577031,1.163801,-0.381519,1.689235,-1.823109,0.188209
2.581032,0.118744,-0.168095,0.597652,-1.680920,1.226362
2.585034,-1.178426,0.049196,-1.075697,-1.538651,2.215717
2.589036,-1.730719,0.265874,-1.886716,-1.396304,-3.128984
2.593037,-0.574622,0.477449,-1.210431,-1.253896,-2.173723
2.597039,1.983946,0.679516,1.003465,-1.111379,-1.150190
2.601040,3.890285,0.867855,2.712810,-0.968820,-0.075678
2.605042,2.742227,1.038527,1.516604,-0.826131,1.009667
2.609044,-0.230830,1.187957,-1.381281,-0.683418,2.074824
2.613045,-1.564507,1.313019,-2.820707,-0.540559,3.107267
2.617047,-0.138801,1.411098,-1.569625,-0.397695,-2.164367
2.621048,2.901503,1.480153,1.153494,-0.254678,-1.148510
2.625050,4.681266,1.518756,2.767899,-0.111675,-0.118739
2.629052,3.525195,1.526132,1.648439,0.031473,0.907905
2.633053,0.884672,1.502168,-0.812499,0.174588,1.899423
2.637055,-0.894205,1.447416,-2.316262,0.317827,2.841186
2.641056,-0.671590,1.363078,-2.003859,0.461017,-2.498537
2.645058,1.488590,1.250974,0.231062,0.604302,-1.483990
2.649060,3.685593,1.113496,2.487705,0.747524,-0.407668
2.653061,3.045152,0.953559,2.014647,0.890802,0.666300
2.657063,0.335251,0.774529,-0.258369,1.034006,1.680870
2.661064,-1.710871,0.580153,-2.002423,1.177218,2.656363
2.665066,-2.076325,0.374471,-1.955052,1.320347,-2.603735
2.669068,-0.116991,0.161728,0.116604,1.463434,-1.517869
2.673069,1.478524,-0.053717,1.793743,1.606436,-0.431527
2.677071,0.891815,-0.267482,1.403472,1.749347,0.594271
2.681072,-0.551074,-0.475248,0.011724,1.892175,1.562928
2.685074,-2.132609,-0.672850,-1.116893,2.034868,2.528636
2.689076,-2.231274,-0.856356,-1.184315,2.177483,-2.778218
2.693077,-1.621881,-1.022145,-0.274635,2.319928,-1.803060
2.697079,-0.482452,-1.166974,0.792639,2.462302,-0.811941
2.701080,-0.192521,-1.288037,1.091253,2.604484,0.210041
2.705082,-0.979092,-1.383013,0.345054,2.746608,1.240112
2.709084,-1.815487,-1.450107,-0.633464,2.888531,2.246069
2.713085,-2.365201,-1.488076,-1.001952,3.030413,-3.051665
2.717087,-1.606407,-1.496254,-0.480684,-3.111086,-2.047638
2.721088,-0.734920,-1.474553,0.592069,-2.969423,-1.002849
2.725090,-0.035024,-1.423465,1.116911,-2.827936,0.059441
2.729092,-0.766943,-1.344051,0.514302,-2.686453,1.081961
2.733093,-1.695238,-1.237913,-0.487256,-2.545110,2.029339
2.737095,-2.243214,-1.107170,-1.187834,-2.403752,2.969474
2.741096,-1.883772,-0.954415,-0.912637,-2.262491,-2.310421
2.745098,-0.216739,-0.782669,0.416099,-2.121197,-1.281969
2.749100,0.821379,-0.595324,1.484867,-1.979948,-0.281303
2.753101,0.793097,-0.396079,1.279881,-1.838651,0.706721
2.757103,-0.856387,-0.188873,-0.295690,-1.697342,1.729921
2.761104,-2.291881,0.022188,-1.889348,-1.555971,2.787521
2.765106,-1.782448,0.232907,-1.593983,-1.414530,-2.439754
2.769108,0.440490,0.439079,0.339665,-1.273019,-1.409793
2.773109,2.360416,0.636568,1.984978,-1.131386,-0.402777
2.777111,2.385917,0.821391,1.843286,-0.989679,0.593745
2.781112,0.582193,0.989802,-0.045083,-0.847807,1.590184
2.785114,-1.254916,1.138366,-2.100621,-0.705859,2.598725
2.789116,-1.230906,1.264030,-2.279990,-0.563713,-2.662151
2.793117,1.294060,1.364191,-0.181543,-0.421492,-1.639275
2.797119,3.867338,1.436750,2.213815,-0.279055,-0.622923
2.801120,4.349177,1.480164,2.587531,-0.136549,0.396099
2.805122,2.019541,1.493485,0.414491,0.006175,1.425620
2.809124,-0.822864,1.476381,-2.232524,0.148957,2.458701
2.813125,-1.306921,1.429152,-2.688627,0.291946,-2.799097
2.817127,0.799072,1.352719,-0.586899,0.434982,-1.779507
2.821128,3.617406,1.248616,2.064572,0.578201,-0.749546
2.825130,4.129307,1.118956,2.649388,0.721455,0.303265
2.829132,1.777055,0.966391,0.514865,0.864852,1.374546
2.833133,-0.879386,0.794060,-1.818720,1.008267,2.439174
2.837135,-1.468118,0.605519,-1.956694,1.151775,-2.833890
2.841136,-0.210259,0.404666,-0.610932,1.295286,-1.915334
2.845138,1.002071,0.195654,0.931813,1.438833,-1.018958
2.849140,2.005601,-0.017197,1.858654,1.582367,-0.032963
2.853141,0.669594,-0.229490,0.958891,1.725879,1.035388
2.857143,-1.346733,-0.436849,-0.938065,1.869362,2.123671
2.861144,-2.546995,-0.635012,-1.636964,2.012765,-3.092091
2.865146,-1.729895,-0.819920,-0.682716,2.156123,-2.042639
2.869148,-0.584921,-0.987807,0.755585,2.299346,-0.988559
2.873149,-0.156944,-1.135280,1.223286,2.442512,0.060772
2.877151,-1.036181,-1.259380,0.522411,2.585500,1.064133
2.881152,-2.013184,-1.357647,-0.424247,2.728420,2.013961
2.885154,-2.669245,-1.428167,-0.962934,2.871130,2.975275
2.889156,-2.267578,-1.469604,-0.649932,3.013763,-2.302094
2.893157,-1.390983,-1.481222,0.241594,-3.127017,-1.311557
2.897159,-0.520264,-1.462896,0.881111,-2.984692,-0.390762
2.901160,-0.490877,-1.415106,0.928208,-2.842597,0.553245
2.905162,-1.178315,-1.338917,-0.064633,-2.700583,1.620991
2.909164,-2.384689,-1.235954,-1.307859,-2.558783,2.761120
2.913165,-1.754646,-1.108361,-1.040136,-2.417062,-2.403371
2.917167,-0.300925,-0.958755,0.273357,-2.275526,-1.368087
2.921168,0.894597,-0.790170,1.268816,-2.134060,-0.393513
2.925170,0.918731,-0.605993,1.205820,-1.992739,0.594046
2.929172,-0.322616,-0.409894,-0.042785,-1.851477,1.598726
2.933173,-1.504154,-0.205758,-1.367652,-1.710307,2.587110
2.937175,-1.566576,0.002389,-1.570210,-1.569182,-2.708494
2.941176,0.042662,0.210457,-0.226537,-1.428093,-1.693156
2.945178,1.911607,0.414363,1.489608,-1.287032,-0.681759
2.949180,2.422510,0.610111,1.904703,-1.145952,0.276129
2.953181,1.229243,0.793864,0.760898,-1.004883,1.216802
2.957183,-0.997082,0.962012,-1.566134,-0.863740,2.232782
2.961184,-2.094537,1.111243,-2.775003,-0.722590,-2.955882
2.965186,0.281167,1.238594,-0.789524,-0.581318,-1.850384
2.969188,3.153589,1.341514,1.879390,-0.440022,-0.808520
2.973189,4.117813,1.417915,2.633351,-0.298567,0.151377
2.977191,2.540325,1.466207,1.224056,-0.157073,1.123552
2.981192,-0.474548,1.485343,-1.726844,-0.015397,2.179609
2.985194,-1.886879,1.474834,-2.955756,0.126331,-3.006352
2.989196,0.216463,1.434765,-1.012831,0.268255,-1.953317
2.993197,2.637647,1.365802,1.325269,0.410243,-1.002764
2.997199,3.875692,1.269179,2.459616,0.552427,-0.087046
3.001200,2.921102,1.146692,1.606451,0.694683,0.906590
3.005202,0.039553,1.000664,-0.997157,0.837120,1.959006
3.009204,-1.682339,0.833910,-2.507734,0.979633,2.999511
3.013205,-0.936861,0.649685,-1.584132,1.122300,-2.275239
3.017207,1.402991,0.451623,0.765436,1.265047,-1.250581
3.021208,2.922956,0.243668,2.343401,1.407913,-0.178495
3.025210,1.811812,0.030002,1.356679,1.550858,0.908748
3.029212,-0.636330,-0.185042,-0.753866,1.693882,1.964778
3.033213,-1.903243,-0.397066,-1.734264,1.836979,2.989331
3.037215,-1.561538,-0.601699,-1.001961,1.980110,-2.261094
3.041216,-0.254490,-0.794692,0.452130,2.123305,-1.229454
3.045218,0.157024,-0.972013,1.072883,2.266489,-0.276390
3.049220,-0.243069,-1.129929,0.839777,2.409726,0.573081
3.053221,-1.144553,-1.265097,0.110735,2.552912,1.463105
3.057223,-2.402561,-1.374632,-0.839997,2.696136,2.457723
3.061224,-2.702244,-1.456182,-1.039097,2.839274,-2.796830
3.065226,-2.081541,-1.507977,-0.219417,2.982433,-1.766248
3.069228,-0.959098,-1.528876,0.895185,3.125478,-0.703685
3.073229,-0.752342,-1.518392,1.098721,-3.014659,0.396948
3.077231,-1.730349,-1.476704,0.085553,-2.871744,1.496417
3.081232,-2.508196,-1.404656,-0.886757,-2.728843,2.549251
3.085234,-2.383802,-1.303737,-0.917594,-2.586083,-2.767367
3.089236,-1.474704,-1.176048,-0.315665,-2.443356,-1.898471
3.093237,-0.306164,-1.024256,0.593556,-2.300768,-1.018188
3.097239,0.625011,-0.851531,1.372910,-2.158232,-0.011258
3.101240,0.250814,-0.661477,0.730157,-2.015824,1.082528
3.105242,-1.315778,-0.458046,-0.899261,-1.873481,2.164735
3.109244,-1.620443,-0.245457,-1.612635,-1.731247,-3.122619
3.113245,-0.770367,-0.028100,-0.994490,-1.589092,-2.175544
3.117247,1.412291,0.189556,0.798668,-1.447021,-1.163008
3.121248,3.042270,0.403059,2.226313,-1.305039,-0.079018
3.125250,2.117783,0.608072,1.228591,-1.163115,1.010083
3.129252,-0.055317,0.800457,-1.071801,-1.021284,2.054852
3.133253,-1.244816,0.976359,-2.321066,-0.879483,3.059739
3.137255,-0.082410,1.132284,-1.448658,-0.737776,-2.214686
3.141257,2.450823,1.265160,0.929278,-0.596070,-1.185365
3.145258,4.038279,1.372397,2.410241,-0.454454,-0.165795
3.149260,3.157395,1.451934,1.653773,-0.312815,0.806453
3.153261,0.832226,1.502273,-0.417236,-0.171260,1.742336
3.157263,-1.256531,1.522504,-2.400482,-0.029663,2.707769
3.161265,-1.313857,1.512313,-2.371357,0.111865,-2.544693
3.165266,1.592181,1.471979,0.285758,0.253451,-1.474126
3.169268,3.932533,1.402368,2.652196,0.394985,-0.409848
3.173269,3.607952,1.304913,2.246231,0.536586,0.618143
3.177271,0.815094,1.181581,-0.142201,0.678154,1.624088
3.181273,-1.508935,1.034839,-2.311719,0.819790,2.649657
3.185274,-1.685606,0.867600,-2.125238,0.961412,-2.581157
3.189276,0.569472,0.683167,0.063735,1.103099,-1.542974
3.193277,2.190492,0.485176,1.763887,1.244796,-0.559335
3.197279,2.310253,0.277523,1.841487,1.386551,0.409050
3.201281,0.518451,0.064295,0.248871,1.528338,1.445577
3.205282,-1.466861,-0.150300,-1.532248,1.670171,2.539935
3.209284,-1.654374,-0.362019,-1.416616,1.812057,-2.685255
3.213285,-0.587431,-0.566662,-0.248219,1.953976,-1.757703
3.217287,0.287155,-0.760150,0.848566,2.095964,-0.872202
3.221289,0.818707,-0.938607,1.388477,2.237973,0.150702
3.225290,-0.431877,-1.098433,0.406580,2.380069,1.272163
3.229292,-1.878581,-1.236377,-0.887877,2.522173,2.377253
3.233293,-2.259168,-1.349607,-1.031826,2.664374,-2.888477
3.237295,-1.760914,-1.435769,-0.338611,2.806576,-1.923233
3.241297,-0.934789,-1.493040,0.553851,2.948881,-0.941777
3.245298,-0.729404,-1.520172,0.904418,3.091182,0.029820
3.249300,-1.111576,-1.516521,0.521592,-3.049596,0.961746
3.253301,-2.022727,-1.482071,-0.334920,-2.907193,1.913545
3.257303,-2.710954,-1.417437,-1.089700,-2.764684,2.925695
3.261305,-2.363832,-1.323864,-0.835993,-2.622176,-2.320554
3.265306,-1.036613,-1.203202,0.378632,-2.479568,-1.285425
3.269308,0.120232,-1.057878,1.442614,-2.336953,-0.235114
3.273309,-0.181921,-0.890844,1.069450,-2.194246,0.837570
3.277311,-1.655116,-0.705521,-0.527068,-2.051520,1.896406
3.281313,-2.525100,-0.505725,-1.633945,-1.908715,2.902414
3.285314,-1.878804,-0.295594,-1.326544,-1.765875,-2.400249
3.289316,0.259909,-0.079492,0.383177,-1.622973,-1.375790
3.293317,2.088846,0.138078,1.976026,-1.480023,-0.310927
3.297319,1.988970,0.352580,1.532312,-1.337029,0.717795
3.301321,0.255137,0.559541,-0.159554,-1.193974,1.649992
3.305322,-1.009394,0.754653,-1.872123,-1.050893,2.566343
3.309324,-1.375313,0.933862,-2.331559,-0.907741,-2.703292
3.313325,1.397380,1.093459,-0.145606,-0.764580,-1.622816
3.317327,4.101543,1.230161,2.415858,-0.621341,-0.551155
3.321329,4.273805,1.341179,2.495196,-0.478112,0.473541
3.325330,1.971899,1.424285,0.270627,-0.334806,1.475228
3.329332,-0.964514,1.477847,-2.328437,-0.191526,2.497339
3.333333,-1.195903,1.500866,-2.696583,-0.048173,-2.739388
3.337335,0.966056,1.492990,-0.346866,0.095142,-1.693017
3.341337,3.751436,1.454509,2.102390,0.238523,-0.672520
3.345338,3.798241,1.386353,2.424910,0.381856,0.307405
3.349340,2.101381,1.290060,0.749151,0.525239,1.267944
3.353341,-0.801645,1.167740,-1.650313,0.668568,2.265106
3.357343,-1.843813,1.022024,-2.562194,0.811925,-2.965232
3.361345,-0.366348,0.856003,-0.800528,0.955226,-1.899771
3.365346,1.942592,0.673153,1.447876,1.098534,-0.880717
3.369348,2.477172,0.477270,2.158704,1.241788,0.091316
3.373349,1.177023,0.272383,0.993366,1.385026,1.099184
3.377351,-1.327381,0.062675,-1.230271,1.528215,2.177395
3.381353,-2.389996,-0.147605,-1.959567,1.671364,-3.017123
3.385354,-1.210892,-0.354220,-0.707812,1.814472,-1.992344
3.389356,0.086803,-0.553039,0.822583,1.957519,-1.023756
3.393357,0.826520,-0.740107,1.508925,2.100537,-0.024339
3.397359,-0.130381,-0.911720,0.744878,2.243480,1.002584
3.401361,-1.501638,-1.064498,-0.466986,2.386408,1.963103
3.405362,-2.227931,-1.195442,-1.120256,2.529254,2.844030
3.409364,-2.330740,-1.301990,-1.003765,2.672101,-2.498380
3.413365,-1.012770,-1.382065,0.141103,2.814863,-1.464865
