time_s,eeg_uv,theta_filtered,gamma_filtered,theta_phase_rad,gamma_phase_rad
1.704682,3.726784,1.520248,2.000280,-1.039677,-0.941524
1.708683,5.576863,1.877750,3.509920,-0.895203,0.025585
1.712685,4.036540,2.196640,1.988014,-0.750912,0.994910
1.716687,0.457258,2.470268,-1.473974,-0.606399,1.974543
1.720688,-1.715098,2.692894,-3.703127,-0.462124,2.945729
1.724690,-0.360726,2.859817,-2.775122,-0.317576,-2.389456
1.728691,3.506451,2.967463,0.500316,-0.173299,-1.442789
1.732693,7.112021,3.013476,3.637762,-0.028722,-0.465727
1.736695,7.066744,2.996769,3.537346,0.115574,0.535340
1.740696,3.328770,2.917559,0.173400,0.260170,1.527578
1.744698,-0.425342,2.777371,-3.100869,0.404499,2.494493
1.748699,-1.271620,2.579008,-3.630902,0.549107,-2.826470
1.752701,1.321440,2.326501,-1.014379,0.693484,-1.844587
1.756703,4.850206,2.025028,2.364696,0.838099,-0.851924
1.760704,5.714606,1.680813,3.321935,0.982540,0.124001
1.764706,3.504781,1.301002,1.494000,1.127159,1.071164
1.768707,0.001484,0.893517,-1.254832,1.271674,2.007409
1.772709,-2.354274,0.466889,-2.823929,1.416292,2.958972
1.776711,-2.034000,0.030077,-1.941344,1.560885,-2.348307
1.780712,0.053506,-0.407728,0.547792,1.705499,-1.359337
1.784714,1.604107,-0.837296,2.240204,1.850170,-0.378712
1.788715,0.848400,-1.249557,1.856380,1.994781,0.586079
1.792717,-1.385107,-1.635799,0.032176,2.139524,1.555325
1.796719,-3.564152,-1.987852,-1.572653,2.284133,2.536494
1.800720,-4.170108,-2.298270,-1.610799,2.428937,-2.792834
1.804722,-3.315164,-2.560492,-0.503532,2.573543,-1.893504
1.808723,-2.276716,-2.768989,0.889355,2.718389,-0.978684
1.812725,-1.508547,-2.919378,1.611808,2.862989,0.007301
1.816727,-2.523183,-3.008517,0.832193,3.007855,0.999838
1.820728,-3.788155,-3.034573,-0.496523,-3.130738,1.916964
1.824730,-4.691062,-2.997056,-1.442967,-2.985879,2.805833
1.828731,-4.385081,-2.896824,-1.356486,-2.841300,-2.512389
1.832733,-2.522875,-2.736069,0.127347,-2.696477,-1.498560
1.836735,-0.833660,-2.518255,1.550638,-2.551918,-0.510034
1.840736,-0.469832,-2.248043,1.637365,-2.407159,0.434864
1.844738,-1.487459,-1.931184,0.376138,-2.262629,1.370231
1.848739,-2.936501,-1.574388,-1.340246,-2.117960,2.308055
1.852741,-3.076388,-1.185183,-2.120434,-1.973468,-3.044528
1.856743,-1.618728,-0.771748,-1.187898,-1.828911,-2.105695
1.860744,1.412719,-0.342740,1.069035,-1.684468,-1.139943
1.864746,3.316268,0.092890,2.722448,-1.540042,-0.159957
1.868747,2.883104,0.526089,2.009757,-1.395659,0.813112
1.872749,0.208977,0.947888,-0.641753,-1.251374,1.779185
1.876751,-1.870668,1.349588,-3.047963,-1.107059,2.752186
1.880752,-1.213479,1.722931,-2.866766,-0.962916,-2.547971
1.884754,2.355913,2.060266,0.014732,-0.818675,-1.566663
1.888756,5.831425,2.354702,3.003757,-0.674666,-0.598317
1.892757,6.416496,2.600247,3.481150,-0.530504,0.360045
1.896759,3.636070,2.791921,0.945548,-0.386617,1.321028
1.900760,-0.204838,2.925860,-2.581826,-0.242536,2.290116
1.904762,-1.677652,2.999378,-3.946129,-0.098749,-3.020252
1.908764,0.722113,3.011018,-1.836711,0.045260,-2.047872
1.912765,4.750530,2.960580,1.898319,0.188979,-1.076412
1.916767,7.061206,2.849117,3.961340,0.332928,-0.105972
1.920768,5.305351,2.678920,2.566840,0.476614,0.865577
1.924770,1.194088,2.453472,-1.063641,0.620516,1.845276
1.928772,-2.064249,2.177377,-3.658826,0.764204,2.836026
1.932773,-1.524262,1.856270,-2.838526,0.908079,-2.455396
1.936775,1.634357,1.496701,0.329883,1.051807,-1.475114
1.940776,4.167229,1.106010,2.831119,1.195681,-0.504941
1.944778,3.982798,0.692182,2.694969,1.339488,0.461857
1.948780,1.176654,0.263695,0.425784,1.483388,1.416332
1.952781,-1.633245,-0.170648,-1.788515,1.627308,2.345950
1.956783,-2.960784,-0.601899,-2.413546,1.771261,-3.014968
1.960784,-2.095977,-1.021143,-1.123620,1.915319,-2.064875
1.964786,-0.105172,-1.419683,1.073264,2.059351,-1.081412
1.968788,0.732748,-1.789218,2.131825,2.203565,-0.088228
1.972789,-0.334362,-2.122014,1.237650,2.347702,0.891141
1.976791,-2.552282,-2.411067,-0.501324,2.492085,1.850164
1.980792,-4.013863,-2.650253,-1.617721,2.636347,2.802663
1.984794,-4.159938,-2.834465,-1.331284,2.780901,-2.511514
1.988796,-2.921762,-2.959723,0.075914,2.925303,-1.522419
1.992797,-1.893896,-3.023274,1.246771,3.070019,-0.543923
1.996799,-1.950191,-3.023651,1.248677,-3.068617,0.382526
2.000800,-2.811706,-2.960715,0.408151,-2.923754,1.253409
2.004802,-3.887943,-2.835666,-0.717494,-2.779057,2.118892
2.008804,-4.471897,-2.651027,-1.522107,-2.634070,3.023634
2.012805,-3.776471,-2.410595,-1.166886,-2.489232,-2.306298
2.016807,-1.741312,-2.119367,0.499409,-2.344150,-1.312607
2.020808,0.127116,-1.783437,2.042812,-2.199188,-0.296949
2.024810,-0.014536,-1.409868,1.700103,-2.054045,0.714024
2.028812,-1.702625,-1.006537,-0.287117,-1.908980,1.695320
2.032813,-3.063250,-0.581970,-2.089799,-1.763810,2.639357
2.036815,-2.525749,-0.145155,-2.304127,-1.618668,-2.717714
2.040816,0.039253,0.294648,-0.571189,-1.473505,-1.780299
2.044818,3.364789,0.728115,2.037325,-1.328320,-0.821609
2.048820,4.908744,1.146059,3.189256,-1.183198,0.148460
2.052821,3.298128,1.539638,1.494742,-1.038005,1.123040
2.056823,-0.023669,1.900540,-1.885219,-0.892954,2.109095
2.060824,-1.729186,2.221168,-3.843757,-0.747787,3.110870
2.064826,0.459606,2.494796,-2.195297,-0.602827,-2.169083
2.068828,4.712482,2.715715,1.445531,-0.457717,-1.186580
2.072829,7.339365,2.879349,3.717698,-0.312863,-0.229264
2.076831,6.374245,2.982356,2.870586,-0.167841,0.722826
2.080832,2.680231,3.022693,-0.429297,-0.023104,1.682950
2.084834,-0.774458,2.999653,-3.340388,0.121802,2.641631
2.088836,-0.915164,2.913867,-3.401058,0.266420,-2.689735
2.092837,1.876623,2.767287,-0.603096,0.411196,-1.731155
2.096839,5.486020,2.563126,2.710997,0.555700,-0.759785
2.100840,6.164111,2.305796,3.561803,0.700337,0.208841
2.104842,3.558624,2.000800,1.398590,0.844740,1.165249
2.108844,-0.443255,1.654616,-1.851261,0.989236,2.128091
2.112845,-2.801199,1.274554,-3.447298,1.133550,3.118718
2.116847,-1.523250,0.868597,-1.813623,1.277908,-2.152442
2.120848,1.294609,0.445227,1.263701,1.422152,-1.143091
2.124850,2.752083,0.013253,2.709617,1.566386,-0.155876
2.128852,1.423573,-0.418372,1.701996,1.710582,0.804586
2.132853,-1.070267,-0.840731,-0.386023,1.854715,1.746253
2.136855,-3.072210,-1.245124,-1.794784,1.998884,2.677529
2.140856,-3.416822,-1.623246,-1.650546,2.142941,-2.690106
2.144858,-2.402550,-1.967347,-0.386159,2.287105,-1.796280
2.148860,-1.092962,-2.270396,1.082521,2.431114,-0.891191
2.152861,-0.422299,-2.526210,1.768380,2.575291,0.074168
2.156863,-1.541488,-2.729577,0.810857,2.719285,1.097784
2.160864,-3.387117,-2.876359,-0.903936,2.863492,2.134385
2.164866,-4.190509,-2.963572,-1.544002,3.007504,3.133229
2.168868,-3.546064,-2.989442,-0.853154,-3.131430,-2.215751
2.172869,-2.340291,-2.953446,0.336813,-2.987373,-1.324999
2.176871,-1.321942,-2.856322,1.315617,-2.843068,-0.426308
2.180872,-1.237166,-2.700049,1.360683,-2.698938,0.508822
2.184874,-2.357108,-2.487818,0.172658,-2.554574,1.467451
2.188876,-3.626819,-2.223961,-1.338574,-2.410351,2.418399
2.192877,-3.841073,-1.913878,-1.902116,-2.265924,-2.927927
2.196879,-2.228128,-1.563923,-0.852771,-2.121594,-1.970839
2.200880,0.333325,-1.181286,1.381682,-1.977106,-0.972022
2.204882,1.952705,-0.773844,2.635974,-1.832661,0.044017
2.208884,0.669495,-0.350006,1.391606,-1.688117,1.039175
2.212885,-1.639894,0.081460,-1.202139,-1.543555,2.005235
2.216887,-3.135576,0.511600,-2.970288,-1.398957,2.970726
2.220888,-1.536496,0.931463,-2.173571,-1.254283,-2.332428
2.224890,1.991444,1.332278,0.668024,-1.109638,-1.360854
2.228892,4.983679,1.705644,2.963323,-0.964864,-0.421272
2.232893,5.120027,2.043708,2.965763,-0.820179,0.501889
2.236895,2.706863,2.339338,0.453621,-0.675323,1.444866
2.240896,-0.754379,2.586272,-2.876018,-0.530607,2.417776
2.244898,-1.299436,2.779256,-3.851457,-0.385690,-2.876481
2.248900,1.702741,2.914157,-1.260905,-0.240947,-1.886870
2.252901,6.155666,2.988059,2.504134,-0.095988,-0.906142
2.256903,7.816075,2.999329,4.039241,0.048775,0.064314
2.260904,5.651311,2.947659,2.066026,0.193751,1.035175
2.264906,1.277953,2.834083,-1.739268,0.338527,2.017902
2.268908,-1.394743,2.660951,-3.873488,0.483495,3.005237
2.272909,-0.204182,2.431883,-2.501080,0.628277,-2.306575
2.276911,3.016512,2.151688,0.758546,0.773218,-1.356427
2.280912,5.513867,1.826263,3.187326,0.918004,-0.406590
2.284914,4.857147,1.462470,2.872225,1.062903,0.558710
2.288916,1.513179,1.067987,0.124632,1.207689,1.532749
2.292917,-2.055008,0.651144,-2.550920,1.352531,2.511703
2.296919,-2.989383,0.220741,-2.822942,1.497310,-2.776725
2.300920,-1.294192,-0.214145,-0.553210,1.642084,-1.768526
2.304922,0.926986,-0.644356,1.811092,1.786852,-0.776251
2.308924,1.014750,-1.060849,2.245691,1.931554,0.178811
2.312925,-0.550858,-1.454889,0.914097,2.076305,1.122525
2.316927,-2.948046,-1.818229,-0.959020,2.220937,2.082871
2.320928,-4.193613,-2.143288,-1.767917,2.365667,3.029923
2.324930,-3.849765,-2.423307,-1.165042,2.510231,-2.352936
2.328932,-2.714057,-2.652490,0.201797,2.654932,-1.448192
2.332933,-1.314308,-2.826123,1.494050,2.799435,-0.480556
2.336935,-1.526883,-2.940662,1.441665,2.944102,0.514443
2.340936,-2.705295,-2.993804,0.149649,3.088555,1.476620
2.344938,-4.127742,-2.984529,-1.173600,-3.050003,2.407487
2.348940,-4.305510,-2.913113,-1.590669,-2.905589,-2.927241
2.352941,-3.171975,-2.781117,-0.628055,-2.761005,-1.957196
2.356943,-1.275922,-2.591352,0.905555,-2.616619,-1.001994
2.360944,-0.312646,-2.347812,1.716103,-2.472082,-0.077529
2.364946,-0.572107,-2.055590,1.223061,-2.327712,0.837195
2.368948,-2.062572,-1.720768,-0.385393,-2.183222,1.765386
2.372949,-3.250327,-1.350290,-2.004223,-2.038855,2.714325
2.376951,-2.857413,-0.951823,-2.081722,-1.894410,-2.597910
2.380952,-0.213990,-0.533603,-0.105843,-1.750034,-1.610737
2.384954,2.584043,-0.104261,2.307361,-1.605630,-0.620872
2.388956,3.346283,0.327346,2.805921,-1.461238,0.363830
2.392957,1.183610,0.752316,0.699064,-1.316869,1.347435
2.396959,-1.583018,1.161881,-2.254376,-1.172452,2.330875
2.400960,-2.358339,1.547583,-3.297601,-1.028104,-2.981213
2.404962,0.159567,1.901437,-1.514296,-0.883653,-2.030301
2.408964,3.890445,2.216098,1.661862,-0.739313,-1.083613
2.412965,6.349487,2.485010,3.686618,-0.594824,-0.120966
2.416967,5.142660,2.702542,2.522316,-0.450477,0.852856
2.420968,1.387784,2.864108,-0.974153,-0.305948,1.822365
2.424970,-1.453391,2.966267,-3.757662,-0.161580,2.789947
2.428972,-0.906161,3.006787,-3.309508,-0.017008,-2.512661
2.432973,3.182629,2.984706,0.218212,0.127402,-1.517767
2.436975,6.767023,2.900351,3.505345,0.272020,-0.521725
2.440976,6.840475,2.755345,3.484006,0.416487,0.463968
2.444978,3.442071,2.552583,0.502972,0.561151,1.434937
2.448980,-0.291800,2.296179,-2.582877,0.705688,2.390795
2.452981,-1.457696,1.991389,-3.320032,0.850394,-2.945823
2.456983,0.175324,1.644498,-1.351762,0.995010,-1.996837
2.460984,3.213243,1.262699,1.602214,1.139756,-1.039777
2.464986,4.434987,0.853945,3.041260,1.284460,-0.077213
2.468988,2.913446,0.426782,1.841942,1.429247,0.891656
2.472989,-0.469215,-0.009820,-0.820402,1.574041,1.868556
2.476991,-2.968507,-0.446667,-2.523325,1.718866,2.846089
2.480992,-2.969813,-0.874534,-1.933747,1.863746,-2.461174
2.484994,-1.276755,-1.284366,0.237361,2.008601,-1.469642
2.488996,0.258251,-1.667475,1.941349,2.153558,-0.457485
2.492997,-0.343230,-2.015730,1.633847,2.298441,0.536008
2.496999,-2.082551,-2.321730,0.184928,2.443462,1.459045
2.501000,-3.751293,-2.578970,-1.087770,2.588366,2.341983
2.505002,-4.528177,-2.781981,-1.540951,2.733433,-3.006139
2.509004,-3.877214,-2.926453,-0.667900,2.878350,-2.029240
2.513005,-2.575184,-3.009328,0.662472,3.023442,-1.087687
2.517007,-1.943624,-3.028870,1.389749,-3.114824,-0.194251
2.521008,-2.081650,-2.984696,1.128983,-2.969734,0.724584
2.525010,-3.456021,-2.877787,-0.198547,-2.824823,1.693661
2.529012,-4.457578,-2.710459,-1.529757,-2.679761,2.679593
2.533013,-4.172701,-2.486316,-1.546496,-2.534872,-2.619385
2.537015,-2.226315,-2.210165,-0.126034,-2.389867,-1.639125
2.541016,-0.165919,-1.887906,1.471981,-2.245016,-0.676255
2.545018,0.520287,-1.526405,1.878325,-2.100094,0.254919
2.549020,-0.196117,-1.133336,0.809640,-1.955298,1.166539
2.553021,-1.882498,-0.717012,-1.109704,-1.810481,2.085343
2.557023,-2.615985,-0.286211,-2.501165,-1.665753,3.027137
2.561024,-1.345649,0.150017,-1.841195,-1.521060,-2.282680
2.565026,2.167812,0.582543,0.886903,-1.376415,-1.279632
2.569028,4.761060,1.002349,3.140035,-1.231860,-0.269362
2.573029,4.323534,1.400719,2.507965,-1.087310,0.718045
2.577031,1.302661,1.769422,-0.351439,-0.942901,1.674190
2.581032,-1.249099,2.100877,-3.084915,-0.798456,2.623203
2.585034,-1.285097,2.388301,-3.363970,-0.654190,-2.695134
2.589036,2.230095,2.625844,-0.564803,-0.509851,-1.717285
2.593037,6.096962,2.808702,2.924528,-0.365719,-0.737824
2.597039,7.241401,2.933208,3.873933,-0.221487,0.237834
2.601040,4.424443,2.996906,1.424584,-0.077474,1.204906
2.605042,0.281166,2.998592,-2.216638,0.066653,2.161086
2.609044,-1.830995,2.938328,-4.029771,0.210566,3.120470
2.613045,-0.185268,2.817438,-2.338328,0.354599,-2.181293
2.617047,3.970269,2.638468,1.524438,0.498441,-1.182941
2.621048,6.344705,2.405136,3.803721,0.642399,-0.190858
2.625050,4.933333,2.122258,2.607997,0.786203,0.784991
2.629052,1.120230,1.795649,-0.650493,0.930106,1.757461
2.633053,-1.969090,1.432011,-3.010400,1.073901,2.730459
2.637055,-1.996502,1.038792,-2.595673,1.217772,-2.601248
2.641056,0.052528,0.624040,-0.309636,1.361591,-1.680088
2.645058,2.382204,0.196243,2.026596,1.505457,-0.749960
2.649060,2.901188,-0.235837,2.651487,1.649333,0.221812
2.653061,0.781374,-0.663337,0.901397,1.793224,1.215168
2.657063,-2.068992,-1.077468,-1.414152,1.937185,2.198036
2.661064,-3.505922,-1.469688,-2.246637,2.081130,-3.112833
2.665066,-2.816697,-1.831882,-1.117935,2.225199,-2.132327
2.669068,-1.172787,-2.156524,0.784822,2.369222,-1.151678
2.673069,-0.421659,-2.436838,1.728502,2.513416,-0.198636
2.677071,-1.085298,-2.666930,1.236637,2.657540,0.735353
2.681072,-2.807668,-2.841922,-0.200029,2.801869,1.694362
2.685074,-4.189636,-2.958056,-1.382472,2.946114,2.675223
2.689076,-4.308436,-3.012778,-1.276404,3.090580,-2.664451
2.693077,-3.281610,-3.004801,-0.298660,-3.048228,-1.786711
2.697079,-2.167921,-2.934143,0.923783,-2.903628,-0.899626
2.701080,-1.298254,-2.802133,1.626642,-2.759114,0.057186
2.705082,-2.197703,-2.611393,0.865916,-2.614391,1.046523
2.709084,-3.531674,-2.365788,-0.772768,-2.469741,2.016451
2.713085,-4.457635,-2.070355,-1.856558,-2.324911,2.961571
2.717087,-3.389579,-1.731204,-1.459453,-2.180133,-2.369065
2.721088,-1.096620,-1.355391,0.384637,-2.035218,-1.395076
2.725090,1.236885,-0.950774,2.133308,-1.890328,-0.417078
2.729092,1.441686,-0.525845,2.094631,-1.745352,0.546487
2.733093,-0.174214,-0.089546,0.188086,-1.600370,1.498318
2.737095,-2.129471,0.348921,-2.149088,-1.455357,2.454400
2.741096,-2.237090,0.780289,-2.856011,-1.310306,-2.862527
2.745098,0.470459,1.195428,-0.996047,-1.165280,-1.892617
2.749100,4.087298,1.585544,2.001638,-1.020188,-0.923804
2.753101,6.026973,1.942372,3.490252,-0.875174,0.046000
2.757103,4.397914,2.258355,1.915295,-0.730070,1.020570
2.761104,0.859448,2.526814,-1.591645,-0.585091,2.001869
2.765106,-1.367068,2.742088,-3.859525,-0.440004,2.988170
2.769108,0.253026,2.899653,-2.653577,-0.295073,-2.311338
2.773109,4.331196,2.996218,0.895642,-0.150027,-1.339735
2.777111,7.374188,3.029792,3.609124,-0.005158,-0.380500
2.781112,6.903914,2.999730,3.253034,0.139824,0.577115
2.785114,3.227837,2.906742,0.121195,0.284621,1.539461
2.789116,-0.653403,2.752874,-3.077685,0.429517,2.502133
2.793117,-1.640791,2.541453,-3.613207,0.574237,-2.817132
2.797119,0.803371,2.277013,-1.004575,0.719035,-1.838501
2.801120,4.322062,1.965185,2.491837,0.863679,-0.838705
2.805122,5.210334,1.612582,3.497536,1.008374,0.168386
2.809124,2.548199,1.226651,1.308986,1.152949,1.160303
2.813125,-0.989887,0.815513,-1.580121,1.297541,2.124828
2.817127,-2.957159,0.387795,-2.772983,1.442054,3.068716
2.821128,-2.292002,-0.047561,-1.694990,1.586548,-2.272996
2.825130,-0.269739,-0.481483,0.632105,1.731010,-1.316126
2.829132,1.302514,-0.904956,2.250762,1.875418,-0.335854
2.833133,0.546436,-1.309209,1.745820,2.019843,0.654473
2.837135,-1.609387,-1.685885,-0.094749,2.164185,1.618913
2.841136,-3.445152,-2.027218,-1.464263,2.308589,2.530540
2.845138,-4.018913,-2.326181,-1.667215,2.452885,-2.850484
2.849140,-3.082739,-2.576633,-0.537617,2.597282,-1.880837
2.853141,-1.523264,-2.773441,1.124788,2.741555,-0.850522
2.857143,-1.097100,-2.912573,1.506645,2.885960,0.158037
2.861144,-2.038371,-2.991188,0.661163,3.030235,1.059322
2.865146,-3.126514,-3.007679,-0.440008,-3.108524,1.903388
2.869148,-4.088679,-2.961715,-1.386328,-2.964222,2.830785
2.873149,-3.780214,-2.854241,-1.182874,-2.819762,-2.468296
2.877151,-2.311482,-2.687463,0.072794,-2.675412,-1.523082
2.881152,-0.958396,-2.464805,1.331430,-2.530910,-0.613554
2.885154,-0.415108,-2.190842,1.714724,-2.386492,0.345823
2.889156,-1.626655,-1.871207,0.431442,-2.241940,1.350085
2.893157,-3.221879,-1.512480,-1.399228,-2.097440,2.326453
2.897159,-3.480735,-1.122061,-2.149398,-1.952833,-3.028437
2.901160,-1.993288,-0.708023,-1.179960,-1.808239,-2.081895
2.905162,1.065784,-0.278946,1.245951,-1.663575,-1.084677
2.909164,2.890634,0.156255,2.802830,-1.518885,-0.078558
2.913165,2.079826,0.588515,1.806779,-1.374165,0.894741
2.917167,-0.449531,1.008805,-0.802135,-1.229381,1.841154
2.921168,-2.285025,1.408324,-2.979679,-1.084605,2.791028
2.925170,-1.410188,1.778676,-2.745961,-0.939731,-2.534997
2.929172,2.092790,2.112051,-0.032806,-0.794903,-1.580114
2.933173,5.824489,2.401392,3.055984,-0.649950,-0.616007
2.937175,6.673770,2.640553,3.685058,-0.505077,0.373504
2.941176,3.684583,2.824433,0.777830,-0.360063,1.378101
2.945178,-0.244514,2.949094,-2.905828,-0.215153,2.372147
2.949180,-1.157751,3.011844,-3.912221,-0.070096,-2.936370
2.953181,1.505805,3.011301,-1.520078,0.074843,-1.965117
2.957183,5.617881,2.947424,2.121805,0.219926,-0.990256
2.961184,7.345690,2.821522,3.711939,0.364886,-0.033031
2.965186,5.605541,2.636229,2.260740,0.509973,0.894307
2.969188,1.771882,2.395455,-0.931165,0.654943,1.828892
2.973189,-1.524209,2.104298,-3.504004,0.800011,2.809786
2.977191,-1.298619,1.768936,-2.816243,0.944978,-2.463833
2.981192,1.657677,1.396485,0.333438,1.090007,-1.471989
2.985194,3.949730,0.994848,2.745691,1.234960,-0.517142
2.989196,3.669471,0.572545,2.756641,1.379936,0.436166
2.993197,0.750653,0.138524,0.430189,1.524865,1.423675
2.997199,-2.558564,-0.298028,-2.065186,1.669773,2.428535
3.001200,-3.549913,-0.727891,-2.367626,1.814664,-2.872407
3.005202,-2.525788,-1.142008,-0.771077,1.959492,-1.925875
3.009204,-0.809684,-1.531685,1.134151,2.104334,-0.986822
3.013205,-0.271110,-1.888772,1.922058,2.249073,-0.035076
3.017207,-1.205291,-2.205837,1.096743,2.393854,0.910657
3.021208,-3.094876,-2.476315,-0.446042,2.538503,1.836668
3.025210,-4.391877,-2.694647,-1.567415,2.683216,2.774555
3.029212,-4.396672,-2.856388,-1.374744,2.827773,-2.530834
3.033213,-2.946907,-2.958297,0.053651,2.972409,-1.538017
3.037215,-1.586974,-2.998396,1.330629,3.116877,-0.568844
3.041216,-1.431823,-2.976000,1.449289,-3.021755,0.379862
3.045218,-2.347083,-2.891724,0.365887,-2.877368,1.335885
3.049220,-3.683929,-2.747460,-1.033167,-2.732900,2.286736
3.053221,-3.864770,-2.546332,-1.597996,-2.588586,-3.079828
3.057223,-2.896504,-2.292620,-0.967230,-2.444203,-2.168394
3.061224,-0.823898,-1.991672,0.660120,-2.299951,-1.214563
3.065226,0.798736,-1.649784,1.978838,-2.155650,-0.236381
3.069228,0.571788,-1.274071,1.609648,-2.011449,0.724189
3.073229,-1.049310,-0.872313,-0.222258,-1.867223,1.667323
3.077231,-2.716119,-0.452802,-2.190413,-1.723057,2.623892
3.081232,-2.428795,-0.024172,-2.455258,-1.578894,-2.683077
3.085234,0.331692,0.404768,-0.381571,-1.434750,-1.701377
3.089236,3.478108,0.825216,2.333596,-1.290637,-0.719139
3.093237,4.572509,1.228550,3.123574,-1.146500,0.262387
3.097239,2.400369,1.606501,1.107804,-1.002421,1.230543
3.101240,-0.580367,1.951317,-1.947086,-0.858279,2.177319
3.105242,-2.070688,2.255915,-3.584345,-0.714213,3.122016
3.109244,-0.073605,2.514020,-2.212039,-0.570049,-2.195220
3.113245,4.093804,2.720288,1.368357,-0.425974,-1.214322
3.117247,7.039984,2.870421,3.876466,-0.281774,-0.239168
3.121248,6.109428,2.961257,3.030611,-0.137670,0.727360
3.125250,2.227496,2.990836,-0.542645,0.006575,1.702220
3.129252,-1.376878,2.958448,-3.757726,0.150727,2.693214
3.133253,-1.103739,2.864650,-3.497002,0.295026,-2.597196
3.137255,2.409490,2.711258,-0.198327,0.439246,-1.621254
3.141257,5.945725,2.501318,2.983839,0.583611,-0.662812
3.145258,6.433227,2.239053,3.513639,0.727918,0.294396
3.149260,3.621313,1.929789,1.089529,0.872356,1.258685
3.153261,-0.279881,1.579847,-2.055953,1.016762,2.221576
3.157263,-2.130036,1.196426,-3.241692,1.161275,-3.105707
3.161265,-1.023854,0.787448,-1.697334,1.305787,-2.145405
3.165266,1.645802,0.361400,1.170536,1.450376,-1.169497
3.169268,3.158321,-0.072843,2.780198,1.594999,-0.185614
3.173269,1.843124,-0.506198,1.850466,1.739668,0.793557
3.177271,-0.983966,-0.929565,-0.491070,1.884403,1.771948
3.181273,-3.355551,-1.334020,-2.106401,2.029149,2.760204
3.185274,-3.459217,-1.711009,-1.677801,2.173989,-2.535946
3.189276,-2.252968,-2.052535,-0.021007,2.318806,-1.582489
3.193277,-1.199777,-2.351330,1.258781,2.463740,-0.678109
3.197279,-1.139843,-2.601017,1.507545,2.608623,0.215750
3.201281,-2.278562,-2.796249,0.629922,2.753635,1.145092
3.205282,-3.848866,-2.932827,-0.750825,2.898573,2.097199
3.209284,-4.769735,-3.007796,-1.450402,3.043645,3.029777
3.213285,-4.334029,-3.019513,-1.037770,-3.094558,-2.339873
3.217287,-2.945602,-2.967685,0.293993,-2.949449,-1.386814
3.221289,-1.502692,-2.853377,1.592500,-2.804438,-0.373974
3.225290,-1.536845,-2.678988,1.374786,-2.659317,0.645469
3.229292,-2.818368,-2.448200,-0.054686,-2.514293,1.603341
3.233293,-3.714359,-2.165897,-1.383403,-2.369184,2.499140
3.237295,-3.715066,-1.838060,-1.836008,-2.224162,-2.868057
3.241297,-1.877624,-1.471632,-0.687188,-2.079089,-1.901890
3.245298,0.705241,-1.074371,1.368932,-1.934089,-0.926331
3.249300,2.125217,-0.654680,2.440302,-1.789075,0.030942
3.253301,1.409620,-0.221417,1.470560,-1.644113,0.985334
3.257303,-1.017894,0.216288,-1.109613,-1.499175,1.960727
3.261305,-2.453398,0.649236,-3.092168,-1.354266,2.955964
3.265306,-1.033387,1.068344,-2.271501,-1.209417,-2.330097
3.269308,2.799025,1.464843,0.751707,-1.064571,-1.347409
3.273309,5.714621,1.830460,3.227883,-0.919821,-0.381532
3.277311,5.571121,2.157590,2.996095,-0.775052,0.579864
3.281313,2.500199,2.439457,0.093612,-0.630404,1.545315
3.285314,-0.845050,2.670247,-3.003004,-0.485718,2.506700
3.289316,-1.241102,2.845222,-3.604096,-0.341170,-2.826331
3.293317,1.503939,2.960814,-1.161148,-0.196567,-1.872649
3.297319,5.712677,3.014687,2.514448,-0.052108,-0.896228
3.301321,7.276699,3.005787,4.034820,0.092417,0.096673
3.305322,4.875063,2.934358,1.866091,0.236800,1.081971
3.309324,0.602419,2.801934,-1.778820,0.381249,2.048188
3.313325,-1.857783,2.611303,-3.777847,0.525571,3.011219
3.317327,-0.787384,2.366444,-2.478519,0.669956,-2.293765
3.321329,2.717291,2.072439,0.943139,0.814239,-1.306513
3.325330,5.078761,1.735375,3.228393,0.958576,-0.328593
3.329332,4.213731,1.362216,2.581215,1.102843,0.634002
3.333333,1.089250,0.960668,-0.051609,1.247150,1.587925
3.337335,-1.920056,0.539021,-2.329268,1.391424,2.533408
3.341337,-2.711140,0.105984,-2.565651,1.535719,-2.813133
3.345338,-1.254072,-0.329498,-0.763592,1.680020,-1.862806
3.349340,0.996695,-0.758420,1.666898,1.824323,-0.874793
3.353341,1.687120,-1.171900,2.444796,1.968670,0.138801
3.357343,-0.227259,-1.561358,0.933362,2.113003,1.145095
3.361345,-2.596602,-1.918690,-1.076864,2.257416,2.127715
3.365346,-3.918272,-2.236436,-1.827627,2.401797,3.090607
3.369348,-3.452604,-2.507934,-1.042990,2.546287,-2.259059
3.373349,-2.301493,-2.727464,0.308267,2.690732,-1.366972
3.377351,-1.437407,-2.890367,1.346830,2.835306,-0.471392
3.381353,-1.411749,-2.993147,1.370272,2.979829,0.474135
3.385354,-2.824967,-3.033549,0.204535,3.124491,1.437281
3.389356,-4.090209,-3.010610,-1.105612,-3.014085,2.373341
3.393357,-4.630988,-2.924691,-1.589606,-2.869336,-2.979166
3.397359,-3.586065,-2.777471,-0.738764,-2.724636,-2.011625
3.401361,-1.690325,-2.571925,0.962219,-2.579807,-1.018446
3.405362,-0.633140,-2.312264,1.905566,-2.435019,-0.029873
3.409364,-1.184527,-2.003852,1.157585,-2.290120,0.942414
3.413365,-2.827235,-1.653096,-0.648926,-2.145249,1.894742
