time_s,eeg_uv,theta_filtered,gamma_filtered,theta_phase_rad,gamma_phase_rad
1.712685,-1.021406,-1.602617,0.008717,-3.127075,1.463736
1.716687,-1.937713,-1.586134,-0.273100,-2.993378,-2.552324
1.720688,-0.222351,-1.541321,0.377476,-2.860042,-0.659026
1.724690,-0.951658,-1.468983,0.177618,-2.726399,1.239846
1.728691,-0.736803,-1.370417,-0.581810,-2.593094,3.061615
1.732693,-0.362649,-1.247387,-0.003152,-2.459524,-1.576190
1.736695,0.611659,-1.102085,0.542745,-2.326242,-0.122266
1.740696,0.370827,-0.937094,0.174347,-2.192751,1.212808
1.744698,-0.248349,-0.755333,-0.360323,-2.059476,2.565750
1.748699,0.335568,-0.560014,-0.178836,-1.926060,-2.208938
1.752701,0.398817,-0.354581,0.134516,-1.792772,-0.002686
1.756703,0.528012,-0.142648,-0.243286,-1.659418,2.877846
1.760704,0.593788,0.072052,-0.048181,-1.526096,-1.678358
1.764706,1.414295,0.285739,0.503836,-1.392786,-0.160790
1.768707,1.265549,0.494645,0.153258,-1.259409,1.177646
1.772709,0.858790,0.695077,-0.084269,-1.126121,1.917375
1.776711,1.384601,0.883480,-0.274393,-0.992674,2.425189
1.780712,0.730617,1.056497,-0.469424,-0.859384,-2.690518
1.784714,2.326283,1.211028,0.078412,-0.725856,-1.422893
1.788715,2.165372,1.344285,0.418184,-0.592543,-0.280573
1.792717,2.817408,1.453843,0.262187,-0.458932,0.709701
1.796719,2.175288,1.537687,-0.037450,-0.325578,1.723143
1.800720,2.450607,1.594251,-0.039635,-0.191888,1.968735
1.804722,2.283471,1.622449,-0.158231,-0.058481,2.099978
1.808723,1.909377,1.621701,-0.540683,0.075276,-2.866648
1.812725,2.628425,1.591947,0.070484,0.208745,-1.461581
1.816727,3.142000,1.533655,0.536186,0.342551,-0.158232
1.820728,2.845980,1.447813,0.281324,0.476083,0.778003
1.824730,2.738809,1.335925,0.027915,0.609914,1.507906
1.828731,1.993934,1.199975,-0.483089,0.743500,2.606845
1.832733,2.177744,1.042402,-0.453338,0.877323,-2.479549
1.836735,2.385101,0.866054,0.102374,1.010947,-1.379157
1.840736,2.826651,0.674132,0.518986,1.144728,-0.237533
1.844738,1.848722,0.470132,0.168583,1.278363,1.194035
1.848739,1.398081,0.257778,-0.241263,1.412061,-2.962823
1.852741,1.084063,0.040948,0.426950,1.545674,0.049140
1.856743,0.527215,-0.176405,-0.298102,1.679249,1.935807
1.860744,-1.018016,-0.390327,-0.903146,1.812800,-2.647345
1.864746,0.667443,-0.596947,0.493587,1.946214,-0.973901
1.868747,0.144499,-0.792545,0.357519,2.079665,0.704734
1.872749,-0.340907,-0.973629,-0.013593,2.212885,2.810295
1.876751,0.103521,-1.136996,0.173827,2.346197,0.889272
1.880752,-0.938061,-1.279791,-0.249773,2.479200,2.549044
1.884754,-0.321919,-1.399555,-0.086980,2.612339,-2.355235
1.888756,-0.866912,-1.494268,-0.148954,2.745108,-2.886668
1.892757,-0.692653,-1.562377,0.039118,2.878043,-1.438202
1.896759,-0.226202,-1.602822,0.258645,3.010569,0.073188
1.900760,-1.113923,-1.615040,0.085278,-3.139912,0.813150
1.904762,-0.226456,-1.598973,0.084295,-3.007630,1.243010
1.908764,-1.564673,-1.555057,-0.353461,-2.875174,2.717411
1.912765,-0.398819,-1.484208,-0.124910,-2.743131,-1.982287
1.916767,-0.656822,-1.387795,0.031750,-2.610936,-0.986853
1.920768,-0.219873,-1.267608,0.001305,-2.479121,-1.566491
1.924770,0.519516,-1.125824,0.570292,-2.347189,0.003509
1.928772,-0.045272,-0.964960,-0.017250,-2.215580,1.596127
1.932773,-0.328601,-0.787828,-0.642209,-2.083903,-3.117508
1.936775,0.370962,-0.597483,0.005636,-1.952474,-1.559930
1.940776,0.803211,-0.397173,0.373066,-1.821032,0.067512
1.944778,0.753361,-0.190287,-0.094090,-1.689750,1.942208
1.948780,0.345471,0.019701,-0.144562,-1.558511,-2.232316
1.952781,1.408627,0.229285,0.246760,-1.427338,-0.400291
1.956783,0.826861,0.434978,0.140329,-1.296265,1.052311
1.960784,1.055392,0.633364,-0.203157,-1.165160,2.273325
1.964786,0.848465,0.821149,-0.343153,-1.034206,-2.675797
1.968788,1.540154,0.995209,0.197417,-0.903128,-1.083827
1.972789,2.180577,1.152633,0.297068,-0.772241,0.756044
1.976791,1.117489,1.290770,-0.388663,-0.641150,2.751127
1.980792,2.262196,1.407270,-0.044773,-0.510279,-1.662520
1.984794,2.191426,1.500117,0.553992,-0.379139,-0.009577
1.988796,2.217205,1.567668,0.034141,-0.248231,1.512179
1.992797,1.132898,1.608677,-0.559251,-0.117008,2.979147
1.996799,1.594660,1.622324,-0.159069,0.013987,-1.895545
2.000800,2.077725,1.608228,0.320423,0.145323,-0.683923
2.004802,1.940283,1.566466,0.435168,0.276451,0.289498
2.008804,1.954712,1.497576,0.051946,0.407921,1.493406
2.012805,0.796591,1.402560,-0.874813,0.539220,2.938344
2.016807,1.825331,1.282874,-0.239490,0.670840,-1.824987
2.020808,2.675619,1.140418,0.738106,0.802334,-0.320399
2.024810,2.231728,0.977509,0.224909,0.934107,1.029059
2.028812,1.796197,0.796854,0.016334,1.065807,1.488079
2.032813,1.444491,0.601505,-0.158037,1.197724,2.117748
2.036815,0.946586,0.394813,-0.258925,1.329623,-2.793679
2.040816,1.042675,0.180374,0.000567,1.461661,-1.556146
2.044818,0.332168,-0.038043,-0.273568,1.593737,-2.786802
2.048820,0.626751,-0.256558,0.170558,1.725866,-1.250830
2.052821,0.606719,-0.471256,0.566987,1.858083,0.286324
2.056823,-0.276660,-0.678267,-0.077315,1.990263,1.757664
2.060824,-0.675717,-0.873835,-0.112604,2.122575,2.573694
2.064826,-0.993847,-1.054402,-0.224019,2.254762,2.410915
2.068828,-1.384429,-1.216675,-0.418160,2.387112,-2.490294
2.072829,-0.718270,-1.357696,0.318964,2.519257,-0.986336
2.076831,-0.611281,-1.474901,0.409736,2.651584,0.502252
2.080832,-1.147895,-1.566174,-0.070507,2.783639,1.825497
2.084834,-1.076650,-1.629883,-0.138555,2.915877,2.541912
2.088836,-1.286680,-1.664917,-0.223392,3.047793,-2.913773
2.092837,-0.928474,-1.670705,0.016355,-3.103309,-1.513274
2.096839,-0.776297,-1.647222,0.265777,-2.971581,0.116065
2.100840,-1.166110,-1.594989,-0.103171,-2.839717,2.097082
2.104842,-1.010430,-1.515054,-0.045122,-2.708225,-1.756298
2.108844,-0.660305,-1.408971,0.429685,-2.576646,0.213341
2.112845,-0.875937,-1.278759,-0.192868,-2.445439,1.870196
2.116847,-1.501881,-1.126861,-0.758173,-2.314207,-2.861582
2.120848,0.018691,-0.956089,0.157775,-2.183330,-1.370103
2.124850,0.615172,-0.769561,0.670984,-2.052502,0.057424
2.128852,0.539726,-0.570640,0.080885,-1.921998,1.406494
2.132853,0.351775,-0.362861,-0.284010,-1.791622,2.698056
2.136855,0.869553,-0.149865,-0.086353,-1.661525,-2.295042
2.140856,1.070137,0.064672,-0.052483,-1.531635,2.392686
2.144858,1.171413,0.277106,-0.205582,-1.401971,-2.533431
2.148860,1.524715,0.483887,0.138617,-1.272587,-1.145676
2.152861,1.945839,0.681622,0.306197,-1.143369,0.056384
2.156863,1.728390,0.867122,0.186419,-1.014493,0.866950
2.160864,1.592646,1.037455,-0.103242,-0.885722,1.846405
2.164866,1.541378,1.189983,-0.380262,-0.757341,-3.107349
2.168868,1.717484,1.322395,-0.032480,-0.629003,-1.774832
2.172869,2.344738,1.432734,-0.233135,-0.501084,-2.922276
2.176871,1.912067,1.519419,0.068458,-0.373154,-1.453394
2.180872,3.538508,1.581254,0.656966,-0.245651,0.117611
2.184874,1.698672,1.617440,-0.050149,-0.118090,1.706160
2.188876,2.609212,1.627575,0.177535,0.009058,0.178109
2.192877,1.385599,1.611649,-0.139818,0.136301,1.759188
2.196879,0.743135,1.570037,-1.064863,0.263168,-2.954821
2.200880,1.596296,1.503489,0.149530,0.390158,-1.433839
2.204882,2.511528,1.413108,0.884772,0.516828,-0.018842
2.208884,1.677040,1.300341,0.211540,0.643638,1.253914
2.212885,1.189782,1.166953,-0.499311,0.770200,2.596936
2.216887,1.244407,1.015005,-0.192651,0.896904,-1.972387
2.220888,1.976046,0.846830,0.416917,1.023445,0.253184
2.224890,0.912090,0.665004,-0.473627,1.150117,2.577064
2.228892,1.058910,0.472314,-0.096502,1.276716,-1.702254
2.232893,1.948443,0.271725,0.754341,1.403424,0.147191
2.236895,0.435153,0.066341,-0.222045,1.530147,1.955656
2.240896,0.467044,-0.140636,-0.227554,1.656948,-2.434325
2.244898,0.359340,-0.345952,0.091460,1.783848,0.555406
2.248900,-0.178462,-0.546344,-0.213871,1.910785,2.988618
2.252901,-0.155613,-0.738594,-0.099619,2.037897,-1.943480
2.256903,-0.287467,-0.919579,0.257290,2.165002,-0.793091
2.260904,-0.176191,-1.086320,0.393878,2.292343,0.630328
2.264906,-1.357640,-1.236038,-0.342586,2.419636,2.315315
2.268908,-1.400849,-1.366199,-0.164957,2.547209,-2.000192
2.272909,-1.131025,-1.474567,0.281509,2.674695,0.430799
2.276911,-2.003301,-1.559243,-0.343052,2.802488,2.815662
2.280912,-1.672248,-1.618706,0.049058,2.930162,-1.430475
2.284914,-1.565122,-1.651844,0.140935,3.058152,0.651055
2.288916,-1.884308,-1.657979,-0.018384,-3.097184,-1.691323
2.292917,-1.270818,-1.636885,0.373722,-2.969026,0.385580
2.296919,-1.959176,-1.588796,-0.270869,-2.841018,2.120177
2.300920,-2.030266,-1.514405,-0.386454,-2.712727,-2.586460
2.304922,-1.110885,-1.414854,0.071266,-2.584580,-1.330264
2.308924,-1.352882,-1.291718,0.206044,-2.456190,-0.501372
2.312925,-0.496305,-1.146978,0.172103,-2.327924,0.555507
2.316927,-1.053705,-0.982985,0.069942,-2.199464,0.619114
2.320928,-0.170409,-0.802421,0.188903,-2.071097,1.053450
2.324930,-0.781153,-0.608254,-0.577024,-1.942591,2.521570
2.328932,-0.622492,-0.403683,-0.514196,-1.814135,-2.244701
2.332933,1.240386,-0.192083,0.442127,-1.685598,-0.820428
2.336935,0.463972,0.023048,0.338793,-1.557059,0.144712
2.340936,1.473093,0.238153,0.318870,-1.428497,0.480486
2.344938,0.279484,0.449672,0.011136,-1.299874,1.545948
2.348940,0.612922,0.654101,-0.263933,-1.171279,2.547959
2.352941,0.251761,0.848047,-0.307071,-1.042564,2.744358
2.356943,0.232020,1.028283,-0.523868,-0.913919,-2.551736
2.360944,1.398732,1.191800,0.270682,-0.785099,-1.220160
2.364946,1.820684,1.335854,0.707815,-0.656381,0.104980
2.368948,1.791545,1.458009,0.178230,-0.527441,1.207759
2.372949,1.472400,1.556182,-0.120639,-0.398624,1.859212
2.376951,1.205565,1.628675,-0.547343,-0.269547,2.732314
2.380952,1.386257,1.674204,-0.513753,-0.140603,-2.301006
2.384954,2.108825,1.691924,0.490912,-0.011372,-0.907271
2.388956,2.379499,1.681444,0.534556,0.117732,0.546831
2.392957,1.162490,1.642837,-0.127615,0.247134,2.027007
2.396959,1.485731,1.576643,0.087529,0.376429,0.291107
2.400960,0.957130,1.483866,-0.052200,0.506021,1.715403
2.404962,0.551771,1.365958,-0.433046,0.635541,2.920617
2.408964,0.631303,1.224803,-0.390474,0.765342,-2.513266
2.412965,0.866715,1.062691,-0.010806,0.895116,-1.585950
2.416967,1.938481,0.882284,0.919682,1.025145,-0.325096
2.420968,1.212384,0.686577,0.486563,1.155198,1.081117
2.424970,-0.070956,0.478856,-0.697493,1.285469,2.536622
2.428972,0.002009,0.262639,-0.317176,1.415818,-2.275931
2.432973,0.196531,0.041625,0.069109,1.546336,-0.757111
2.436975,-0.277457,-0.180374,-0.177546,1.676986,-2.527667
2.440976,0.054745,-0.399495,0.200936,1.807751,-1.018562
2.444978,-0.186891,-0.611898,0.337448,1.938697,0.554380
2.448980,-0.644384,-0.813835,-0.207824,2.069700,2.305583
2.452981,-1.273286,-1.001717,-0.072346,2.200922,-1.884940
2.456983,-0.780097,-1.172190,0.241128,2.332144,0.230341
2.460984,-2.113167,-1.322201,-0.113302,2.463611,2.007775
2.464986,-1.920514,-1.449055,-0.230312,2.595022,-2.679598
2.468988,-2.328751,-1.550477,0.122689,2.726691,-1.095636
2.472989,-1.745996,-1.624659,0.307325,2.858253,0.565373
2.476991,-2.710509,-1.670295,-0.334699,2.990069,2.215162
2.480992,-2.706492,-1.686611,-0.607210,3.121739,-2.470319
2.484994,-1.589193,-1.673382,0.558417,-3.029542,-0.901004
2.488996,-1.551171,-1.630934,0.656873,-2.897814,0.668885
2.492997,-2.548471,-1.560138,-0.380216,-2.765888,2.280839
2.496999,-2.602739,-1.462390,-0.135235,-2.634154,-2.168752
2.501000,-2.199555,-1.339580,0.037867,-2.502272,1.264437
2.505002,-2.553146,-1.194052,-0.182516,-2.370587,-2.827725
2.509004,-1.782151,-1.028551,0.081559,-2.238816,-0.073217
2.513005,-1.949652,-0.846166,-0.321985,-2.107237,3.004576
2.517007,-1.027606,-0.650262,0.020186,-1.975641,-1.538156
2.521008,-0.029759,-0.444409,0.708675,-1.844220,0.098549
2.525010,-0.284626,-0.232311,-0.062580,-1.712854,1.687746
2.529012,-0.410240,-0.017727,-0.178054,-1.581636,3.022781
2.533013,0.216652,0.195597,-0.147629,-1.450541,2.272677
2.537015,-0.351723,0.404000,-0.360796,-1.319554,-2.572673
2.541016,0.846203,0.603969,0.182871,-1.188752,-1.054928
2.545018,0.348760,0.792195,0.126587,-1.058011,-0.114717
2.549020,0.905226,0.965628,0.276788,-0.927502,-0.317930
2.553021,0.555161,1.121516,0.212474,-0.797003,1.129555
2.557023,0.074365,1.257443,-0.398956,-0.666764,2.682781
2.561024,0.284334,1.371357,-0.084122,-0.536482,-2.285480
2.565026,0.185083,1.461589,-0.344158,-0.406472,2.991542
2.569028,0.220748,1.526867,-0.154670,-0.276365,-1.780486
2.573029,1.524713,1.566326,0.876350,-0.146519,-0.235487
2.577031,0.519117,1.579507,0.238532,-0.016529,1.256827
2.581032,0.141140,1.566360,-0.381151,0.113228,2.533742
2.585034,-0.182611,1.527233,-0.302461,0.243171,3.082949
2.589036,0.034592,1.462864,-0.293225,0.372929,-2.271165
2.593037,0.477219,1.374363,0.392397,0.502903,-0.723017
2.597039,0.481419,1.263204,0.181202,0.632757,1.167484
2.601040,-0.335085,1.131197,-0.428011,0.762847,-2.892820
2.605042,0.660229,0.980471,0.391108,0.892891,-0.772347
2.609044,0.152200,0.813445,0.270454,1.023179,1.114651
2.613045,-0.436993,0.632802,-0.533315,1.153503,2.936312
2.617047,-0.495795,0.441457,0.046153,1.284064,-1.443036
2.621048,0.027533,0.242515,0.121418,1.414746,0.823616
2.625050,-1.056793,0.039237,-0.091934,1.545649,-2.602739
2.629052,-0.227089,-0.165012,0.070360,1.676751,0.784706
2.633053,-1.626514,-0.366804,-0.292941,1.808050,-2.813230
2.637055,-0.282069,-0.562706,0.394780,1.939621,-0.878260
2.641056,-1.202618,-0.749335,0.526499,2.071356,0.925170
2.645058,-2.084939,-0.923412,-0.893004,2.203421,2.714390
2.649060,-2.223388,-1.081827,-0.159352,2.335615,-1.745079
2.653061,-0.885100,-1.221695,0.741099,2.468182,0.130230
2.657063,-2.392718,-1.340416,-0.218477,2.600840,1.997725
2.661064,-2.188624,-1.435730,-0.232197,2.733896,-2.694564
2.665066,-2.436891,-1.505773,-0.199389,2.867006,-2.764721
2.669068,-2.317454,-1.549116,0.034137,3.000518,-1.509859
2.673069,-1.877697,-1.564811,0.757110,3.134052,0.055916
2.677071,-2.770427,-1.552418,-0.019890,-3.015216,1.601593
2.681072,-3.423429,-1.512022,-0.242609,-2.881305,2.810313
2.685074,-2.988755,-1.444250,-0.242070,-2.747050,2.306462
2.689076,-3.790777,-1.350259,-0.636467,-2.612824,-2.615754
2.693077,-1.831932,-1.231727,0.383887,-2.478313,-1.067468
2.697079,-1.980876,-1.090818,0.452626,-2.343847,0.545942
2.701080,-1.762356,-0.930144,-0.114519,-2.209171,2.683056
2.705082,-1.387346,-0.752712,0.292362,-2.074548,-0.027331
2.709084,-1.341669,-0.561859,0.024450,-1.939801,1.518069
2.713085,-1.657205,-0.361182,-0.442658,-1.805108,2.808996
2.717087,-1.384051,-0.154463,-0.310994,-1.670383,-2.366280
2.721088,-0.609283,0.054410,0.144343,-1.535710,-1.223312
2.725090,-0.183071,0.261529,0.359908,-1.401098,0.074843
2.729092,-0.106032,0.463048,0.016466,-1.266532,1.493703
2.733093,0.019972,0.655259,-0.032045,-1.132119,-2.381389
2.737095,0.792588,0.834673,0.179738,-0.997745,0.492433
2.741096,0.472233,0.998085,-0.108108,-0.863606,1.823038
2.745098,0.596908,1.142633,-0.684888,-0.729501,3.113987
2.749100,0.646700,1.265853,-0.257229,-0.595700,-1.861723
2.753101,2.274849,1.365714,0.823275,-0.461927,-0.576542
2.757103,1.512912,1.440652,0.758455,-0.328511,0.611837
2.761104,0.873691,1.489582,-0.059708,-0.195119,1.641641
2.765106,-0.405241,1.511907,-0.741677,-0.062112,2.621535
2.769108,-0.409519,1.507514,-0.740398,0.070872,-2.565373
2.773109,0.364372,1.476756,0.142894,0.203469,-1.391422
2.777111,0.736583,1.420434,0.595262,0.336044,-0.264097
2.781112,0.713372,1.339770,0.338835,0.468251,0.712998
2.785114,0.017288,1.236371,-0.043476,0.600435,1.692747
2.789116,0.136797,1.112193,-0.231691,0.732291,2.972412
2.793117,-0.078752,0.969503,0.059507,0.864119,-0.499474
2.797119,0.058959,0.810835,-0.162815,0.995679,2.134371
2.801120,-0.639473,0.638943,-0.419776,1.127204,-2.558650
2.805122,0.346218,0.456761,0.257228,1.258532,-1.033112
2.809124,0.033653,0.267357,0.260318,1.389817,0.363786
2.813125,-0.009729,0.073885,0.144830,1.520987,-0.185935
2.817127,-0.169741,-0.120456,0.307755,1.652103,0.883842
2.821128,-0.980881,-0.312469,-0.481848,1.783188,2.365815
2.825130,-1.399585,-0.499001,-0.484450,1.914208,-2.455906
2.829132,-0.624004,-0.676991,0.135626,2.045280,-1.228602
2.833133,-1.023941,-0.843507,0.230493,2.176277,-0.702569
2.837135,-0.531294,-0.995792,0.449625,2.307401,0.178747
2.841136,-1.328892,-1.131304,0.060611,2.438445,1.452310
2.845138,-1.554171,-1.247752,-0.334540,2.569680,2.587705
2.849140,-1.682956,-1.343134,-0.349967,2.700833,3.083993
2.853141,-1.828033,-1.415773,-0.429878,2.832226,-2.334687
2.857143,-0.832357,-1.464347,0.453878,2.963539,-1.023660
2.861144,-0.804409,-1.487915,0.846868,3.095124,0.391438
2.865146,-1.674923,-1.485942,-0.175192,-3.056549,1.819700
2.869148,-2.331473,-1.458313,-0.313947,-2.924753,-3.122890
2.873149,-1.822617,-1.405348,-0.093809,-2.793018,2.090880
2.877151,-2.707206,-1.327804,-0.592742,-2.661009,-2.965717
2.881152,-1.486567,-1.226874,0.054875,-2.529046,-1.505496
2.885154,-0.961795,-1.104174,0.840155,-2.396837,-0.023447
2.889156,-0.936801,-0.961723,0.101421,-2.264656,1.411223
2.893157,-1.704231,-0.801910,-0.323957,-2.132273,2.594085
2.897159,-0.891885,-0.627462,-0.313938,-1.999897,-2.941312
2.901160,-0.994250,-0.441393,-0.043747,-1.867376,-1.672114
2.905162,0.231274,-0.246954,0.504609,-1.734839,0.052832
2.909164,-0.622585,-0.047576,-0.210239,-1.602221,1.963149
2.913165,-0.529457,0.153197,-0.458212,-1.469566,-2.437746
2.917167,0.615073,0.351776,0.454928,-1.336899,-0.740373
2.921168,0.620998,0.544590,0.440552,-1.204176,0.686019
2.925170,0.568903,0.728164,-0.129240,-1.071509,1.805010
2.929172,0.018103,0.899181,-0.662316,-0.938772,2.889658
2.933173,0.776436,1.054549,-0.458016,-0.806156,-2.140376
2.937175,1.953473,1.191464,0.640368,-0.673461,-0.805839
2.941176,2.386240,1.307463,0.759179,-0.540943,0.526588
2.945178,1.505138,1.400470,-0.178699,-0.408346,1.812182
2.949180,1.129156,1.468842,-0.584549,-0.275970,3.029635
2.953181,1.423717,1.511387,-0.222167,-0.143519,-2.107262
2.957183,1.695300,1.527393,0.148024,-0.011319,-1.031583
2.961184,1.419577,1.516629,0.127691,0.120945,-0.245283
2.965186,1.284315,1.479349,0.120307,0.252946,-0.761640
2.969188,1.153978,1.416277,0.413845,0.384998,0.240847
2.973189,0.654312,1.328590,0.006583,0.516793,1.560947
2.977191,-0.479831,1.217889,-0.778385,0.648620,2.934288
2.981192,-0.058126,1.086164,-0.317584,0.780216,-1.998476
2.985194,0.623657,0.935752,0.457378,0.911823,-0.737435
2.989196,0.449853,0.769297,0.416911,1.043239,0.359761
2.993197,0.155853,0.589698,0.102307,1.174647,1.250259
2.997199,-0.321481,0.400060,-0.114883,1.305915,1.981744
3.001200,-0.640537,0.203641,-0.328351,1.437154,2.859721
3.005202,-0.662008,0.003797,-0.230689,1.568312,-2.187948
3.009204,-0.543940,-0.196071,0.275097,1.699421,-0.681851
3.013205,-0.567378,-0.392570,0.075972,1.830512,1.187916
3.017207,-1.380465,-0.582372,-0.091191,1.961538,-2.194024
3.021208,-0.789971,-0.762262,0.269251,2.092608,-0.150145
3.025210,-1.453331,-0.929191,0.100828,2.223598,1.225175
3.029212,-1.825807,-1.080323,-0.175310,2.354692,2.127862
3.033213,-1.970605,-1.213078,-0.503232,2.485697,-3.070325
3.037215,-2.161810,-1.325177,-0.056647,2.616856,-1.660052
3.041216,-0.712537,-1.414677,0.576816,2.747925,-0.122926
3.045218,-2.295434,-1.480005,0.026842,2.879186,1.495839
3.049220,-1.619940,-1.519985,-0.104997,3.010363,-2.695834
3.053221,-2.223399,-1.533863,0.162006,-3.141427,0.226593
3.057223,-2.111850,-1.521323,-0.017704,-3.010106,1.624616
3.061224,-2.825555,-1.482495,-0.541732,-2.878554,2.965339
3.065226,-2.647697,-1.417964,-0.185233,-2.747061,-1.816481
3.069228,-1.242453,-1.328761,0.833278,-2.615342,-0.207673
3.073229,-2.237777,-1.216355,0.089011,-2.483661,1.456885
3.077231,-2.521329,-1.082631,-0.600145,-2.351772,3.134180
3.081232,-1.860966,-0.929860,0.020583,-2.219898,-1.516402
3.085234,-1.609029,-0.760668,0.180803,-2.087846,-0.008796
3.089236,-1.400430,-0.577986,0.007485,-1.955783,1.253110
3.093237,-1.337975,-0.385008,0.130428,-1.823584,-0.405327
3.097239,-0.776736,-0.185124,0.182458,-1.691346,1.039851
3.101240,-1.351833,0.018130,-0.499026,-1.559020,2.590081
3.105242,-0.792298,0.221146,-0.349901,-1.426627,-2.080576
3.109244,0.465091,0.420305,0.623921,-1.294198,-0.406696
3.113245,0.140656,0.612052,0.084568,-1.161679,1.398469
3.117247,-0.026890,0.792954,-0.278400,-1.029173,-2.709292
3.121248,0.632574,0.959776,0.280245,-0.896556,-0.354115
3.125250,0.403506,1.109537,0.037873,-0.763999,1.448454
3.129252,0.361436,1.239564,-0.205337,-0.631316,2.745366
3.133253,0.321275,1.347551,-0.174208,-0.498731,-3.014229
3.137255,0.761971,1.431591,-0.164926,-0.366011,-2.287327
3.141257,0.717755,1.490221,0.044802,-0.233420,-1.421737
3.145258,1.647826,1.522442,0.365079,-0.100692,-0.616333
3.149260,1.298832,1.527740,0.614221,0.031887,0.559899
3.153261,0.965444,1.506091,-0.367927,0.164596,1.979265
3.157263,-0.191426,1.457961,-0.816342,0.297147,-2.808801
3.161265,1.073424,1.384291,0.072873,0.429814,-1.419681
3.165266,0.561032,1.286479,-0.040058,0.562328,-1.715554
3.169268,0.996497,1.166347,0.682224,0.694936,-0.639380
3.173269,1.022427,1.026106,0.703837,0.827409,0.954074
3.177271,-1.522437,0.868311,-1.061131,0.959951,2.668051
3.181273,-0.379484,0.695813,-0.116185,1.092386,-1.706014
3.185274,-0.315736,0.511702,0.479609,1.224862,0.659272
3.189276,-1.407949,0.319252,-0.706018,1.357271,2.975509
3.193277,-0.563797,0.121862,0.093405,1.489695,-1.449293
3.197279,-0.367266,-0.077004,0.557858,1.622097,0.240406
3.201281,-0.799361,-0.273876,-0.091386,1.754489,1.999483
3.205282,-1.135902,-0.465335,0.150597,1.886910,-0.335461
3.209284,-1.215570,-0.648070,0.058924,2.019298,1.407560
3.213285,-2.077591,-0.818934,-0.354231,2.151763,2.903425
3.217287,-1.971156,-0.974994,-0.093626,2.284177,-2.088004
3.221289,-1.953713,-1.113580,-0.101622,2.416715,-2.512772
3.225290,-2.001739,-1.232325,0.053066,2.549189,-1.393742
3.229292,-1.453660,-1.329209,0.310616,2.681826,0.166381
3.233293,-2.033018,-1.402586,-0.052167,2.814395,1.935996
3.237295,-1.747849,-1.451215,0.125468,2.947156,-0.028423
3.241297,-2.174884,-1.474276,-0.123253,3.079852,1.927780
3.245298,-2.546511,-1.471392,-0.384715,-3.070424,-2.491454
3.249300,-1.904948,-1.442632,0.409312,-2.937573,-0.647147
3.253301,-1.999782,-1.388514,0.226586,-2.804503,1.035159
3.257303,-2.653554,-1.309998,-0.195291,-2.671477,2.197735
3.261305,-2.428317,-1.208477,-0.474484,-2.538240,3.011506
3.265306,-2.507191,-1.085751,-0.248427,-2.405027,-1.895462
3.269308,-0.846879,-0.944002,0.880891,-2.271626,-0.287247
3.273309,-1.800018,-0.785755,0.102554,-2.138228,1.439232
3.277311,-2.229673,-0.613839,-0.443818,-2.004676,-2.893080
3.281313,-1.381723,-0.431336,0.237381,-1.871103,-0.238729
3.285314,-1.859467,-0.241527,-0.175498,-1.737420,2.350943
3.289316,-1.171528,-0.047833,0.058788,-1.603696,-1.202133
3.293317,-1.007202,0.146251,-0.056809,-1.469913,1.721452
3.297319,-1.214462,0.337216,-0.642561,-1.336071,-2.757941
3.301321,0.272383,0.521612,0.280969,-1.202225,-1.219885
3.305322,0.734127,0.696110,0.713532,-1.068309,0.115017
3.309324,0.571086,0.857572,0.227196,-0.934446,1.147500
3.313325,0.065131,1.003106,-0.205292,-0.800505,1.976473
3.317327,-0.410536,1.130127,-0.548395,-0.666670,2.964773
3.321329,0.142652,1.236402,-0.324836,-0.532756,-2.229757
3.325330,0.180703,1.320095,0.154912,-0.398995,-1.223055
3.329332,1.256699,1.379796,0.411690,-0.265162,-0.356259
3.333333,0.685645,1.414550,0.422389,-0.131522,0.668528
3.337335,0.911598,1.423873,-0.262992,0.002172,1.994352
3.341337,0.087960,1.407753,-0.577241,0.135643,-2.753046
3.345338,1.477933,1.366652,0.234766,0.269142,-1.017646
3.349340,0.982313,1.301486,0.045141,0.402395,1.358104
3.353341,0.923924,1.213608,-0.132749,0.535640,-1.999142
3.357343,1.192782,1.104771,0.467344,0.668626,-0.080475
3.361345,0.710616,0.977089,-0.006807,0.801561,1.587750
3.365346,-0.119706,0.832992,-0.146222,0.934237,2.870803
3.369348,0.249286,0.675172,-0.138338,1.066813,2.346318
3.373349,-0.951521,0.506525,-0.302755,1.199139,-2.621402
3.377351,0.073474,0.330093,0.042416,1.331321,-1.419008
3.381353,-0.827213,0.149005,0.119401,1.463272,-1.136883
3.385354,0.034819,-0.033581,0.605587,1.595036,-0.103550
3.389356,-0.756634,-0.214536,0.192388,1.726600,1.342041
3.393357,-2.040614,-0.390811,-0.806694,1.857941,2.833872
3.397359,-1.043930,-0.559489,-0.277116,1.989121,-2.024183
3.401361,-1.218810,-0.717825,0.247861,2.120054,-0.819821
3.405362,-0.339275,-0.863287,0.209988,2.250870,-0.002083
3.409364,-1.173961,-0.993588,0.091289,2.381426,0.833985
3.413365,-0.547941,-1.106713,0.047415,2.511913,0.687455
3.417367,-0.963196,-1.200942,0.079815,2.642142,1.186932
3.421369,-1.280218,-1.274863,-0.312593,2.772349,2.608820
3.425370,-1.194485,-1.327393,-0.228778,2.902312,-2.128268
